일자,평균기온,최저기온,최고기온,강수량,전체개봉편수,전체상영편수,전체매출액,전체관객수,요일,가격,공휴일
2017-11-10,11.5,4.3,19.4,2.0,2,106,2963000358,358765,Fri,11000,0
2017-11-11,6.7,1.7,12.1,0.0,0,105,6644698768,794151,Sat,11000,0
2017-11-12,5.6,-0.6,13.6,0.0,0,103,5628689600,672216,Sun,11000,0
2017-11-13,8.2,1.2,14.4,0.4,0,114,1664932200,221408,Mon,10000,0
2017-11-14,9.2,4.1,14.4,0.0,1,115,1588909600,212014,Tue,10000,0
2017-11-15,5.5,1.2,10.3,0.0,6,117,3024828100,396965,Wed,10000,0
2017-11-16,3.1,-1.6,9.3,0.0,17,138,3030440400,408369,Thu,10000,0
2017-11-17,5.1,-2.0,10.4,0.2,4,141,3232061116,389105,Fri,11000,0
2017-11-18,2.0,-2.1,7.6,0.0,0,132,6196823781,737635,Sat,11000,0
2017-11-19,0.8,-4.1,5.5,0.0,1,125,5283127100,630648,Sun,11000,0
2017-11-20,3.1,-1.5,8.3,0.0,3,137,1454429100,193326,Mon,10000,0
2017-11-21,2.9,-2.7,10.2,0.0,2,150,1346625500,179476,Tue,10000,0
2017-11-22,5.3,0.1,10.7,0.5,7,138,2519171300,344216,Wed,10000,0
2017-11-23,2.3,-2.0,6.7,0.6,25,143,2727857600,376389,Thu,10000,0
2017-11-24,1.9,-2.1,6.5,1.3,2,132,3389614502,423538,Fri,11000,0
2017-11-25,4.0,-3.4,10.4,3.3,0,141,6399966850,779836,Sat,11000,0
2017-11-26,6.3,0.8,12.4,1.3,0,135,6266963750,763745,Sun,11000,0
2017-11-27,3.9,-1.8,11.6,0.0,1,120,1847982600,253259,Mon,10000,0
2017-11-28,7.3,0.7,14.4,0.0,3,136,1785758000,246777,Tue,10000,0
2017-11-29,7.5,3.1,12.2,0.0,6,129,3150306300,535921,Wed,10000,0
2017-11-30,2.1,-1.9,6.6,0.0,18,125,2567075500,356661,Thu,10000,0
2017-12-01,-0.6,-5.2,4.8,0.0,10,141,3276482718,407587,Fri,11000,0
2017-12-02,1.3,-4.9,8.1,0.0,0,134,6337981601,764371,Sat,11000,0
2017-12-03,4.4,-1.7,11.0,0.5,0,130,5787074000,696739,Sun,11000,0
2017-12-04,2.2,-2.6,6.9,0.2,4,137,1796042700,246653,Mon,10000,0
2017-12-05,-2.3,-6.0,1.9,0.2,1,138,1781858900,248407,Tue,10000,0
2017-12-06,0.6,-5.2,6.7,0.9,2,137,1714123700,238307,Wed,10000,0
2017-12-07,2.6,-1.9,7.6,0.9,32,131,2129505800,297932,Thu,10000,0
2017-12-08,-1.3,-4.3,2.4,0.2,5,134,2832029038,362095,Fri,11000,0
2017-12-09,0.7,-4.5,6.2,0.0,0,137,6041293758,744047,Sat,11000,0
2017-12-10,3.5,-1.1,8.9,2.2,0,123,5682127000,696535,Sun,11000,0
2017-12-11,-3.0,-6.7,1.7,0.2,0,112,1661206900,233037,Mon,10000,0
2017-12-12,-6.0,-9.7,-1.7,0.0,1,119,1603694500,223651,Tue,10000,0
2017-12-13,-5.2,-9.6,0.4,0.0,2,122,1689357700,237858,Wed,10000,0
2017-12-14,-4.0,-10.5,2.8,0.0,23,123,3517234700,472318,Thu,10000,0
2017-12-15,-0.8,-7.2,4.7,0.0,5,121,4243356446,523633,Fri,11000,0
2017-12-16,-1.7,-5.6,2.1,0.2,0,106,8461306340,1010787,Sat,11000,0
2017-12-17,-4.4,-9.0,0.3,0.1,1,113,8186845900,981017,Sun,11000,0
2017-12-18,-0.2,-7.3,5.7,0.3,0,103,2622933900,351184,Mon,10000,0
2017-12-19,-1.3,-5.9,3.4,0.1,2,107,2660171950,358308,Tue,10000,0
2017-12-20,-1.5,-7.8,4.7,0.7,9,117,4725445000,639959,Wed,10000,0
2017-12-21,-0.1,-4.8,5.8,0.0,17,116,4801061100,651692,Thu,10000,0
2017-12-22,1.7,-4.3,8.5,0.0,0,107,6357446802,779819,Fri,11000,0
2017-12-23,3.9,-1.1,11.0,0.0,1,95,13035710229,1575920,Sat,11000,0
2017-12-24,4.3,1.3,8.1,14.2,1,80,17278909130,2073268,Sun,11000,0
2017-12-25,0.2,-2.7,3.5,0.0,4,87,16717396950,2032614,Mon,11000,1
2017-12-26,-0.6,-4.9,4.1,0.1,2,94,4962581300,666365,Tue,10000,0
2017-12-27,-3.9,-8.0,0.7,0.0,6,95,6102005000,1002741,Wed,10000,0
2017-12-28,-1.5,-6.9,3.7,0.0,9,97,5655998400,762110,Thu,10000,0
2017-12-29,2.9,-2.1,8.0,0.0,1,81,8610066070,1038865,Fri,11000,0
2017-12-30,2.9,-1.6,7.1,0.6,0,90,13870792893,1673414,Sat,11000,0
2017-12-31,2.1,-2.0,5.8,0.4,0,83,15744572978,1890443,Sun,11000,0
2018-01-01,-0.4,-4.9,5.2,0.0,0,78,14578091900,1741781,Mon,11000,1
2018-01-02,0.2,-5.3,5.8,0.0,1,80,4958235100,661205,Tue,10000,0
2018-01-03,-1.6,-5.3,2.8,0.0,4,75,4936056400,660374,Wed,10000,0
2018-01-04,-1.7,-5.6,2.3,0.0,15,81,4728344900,632850,Thu,10000,0
2018-01-05,-0.1,-3.4,4.7,0.0,0,68,6181673597,740744,Fri,11000,0
2018-01-06,-0.7,-5.4,5.5,0.0,0,72,12463536998,1491868,Sat,11000,0
2018-01-07,-0.3,-6.5,4.4,0.5,0,68,11678111400,1402667,Sun,11000,0
2018-01-08,2.3,0.1,4.8,2.4,0,68,3949962400,524370,Mon,10000,0
2018-01-09,-1.3,-3.4,1.5,1.4,4,79,3732955200,498192,Tue,10000,0
2018-01-10,-4.5,-8.1,-0.7,2.2,10,83,3555953100,471809,Wed,10000,0
2018-01-11,-8.2,-11.3,-4.3,0.8,21,88,3915912900,520150,Thu,10000,0
2018-01-12,-8.5,-13.4,-3.7,0.0,4,72,5008271095,594541,Fri,11000,0
2018-01-13,-3.1,-8.8,3.1,0.1,0,75,10955285009,1304993,Sat,11000,0
2018-01-14,-0.3,-7.0,6.7,0.0,0,72,10424525000,1247525,Sun,11000,0
2018-01-15,4.4,-0.9,10.8,0.0,2,71,3213323950,425935,Mon,10000,0
2018-01-16,3.8,-0.8,8.2,7.0,4,81,3209644700,428520,Tue,10000,0
2018-01-17,4.3,1.7,7.8,5.0,10,86,4838973500,639112,Wed,10000,0
2018-01-18,3.7,0.1,7.8,0.0,19,92,4286338700,570614,Thu,10000,0
2018-01-19,1.3,-3.0,7.3,0.0,4,84,5218575680,624164,Fri,11000,0
2018-01-20,1.2,-4.1,7.7,0.0,0,75,10732772283,1280871,Sat,11000,0
2018-01-21,1.2,-3.9,7.5,0.0,0,81,9915075400,1186681,Sun,11000,0
2018-01-22,2.9,-0.6,7.6,1.2,1,77,3054942200,403681,Mon,10000,0
2018-01-23,-6.4,-10.0,0.7,0.0,2,85,3057818600,406654,Tue,10000,0
2018-01-24,-10.4,-13.4,-6.5,0.0,9,90,2934808600,390258,Wed,10000,0
2018-01-25,-9.9,-13.9,-5.1,0.0,27,94,2927277900,390914,Thu,10000,0
2018-01-26,-10.4,-14.2,-5.4,0.0,6,95,3628369305,435826,Fri,11000,0
2018-01-27,-7.0,-14.6,0.4,0.0,0,90,8153312838,975269,Sat,11000,0
2018-01-28,-2.7,-5.8,1.8,0.0,0,86,7723687700,926727,Sun,11000,0
2018-01-29,-5.9,-9.3,-1.7,0.1,1,88,2431904500,324832,Mon,10000,0
2018-01-30,-4.6,-11.3,1.4,0.1,0,103,2384900200,324080,Tue,10000,0
2018-01-31,-1.0,-6.0,3.9,0.0,15,101,4319320800,716249,Wed,10000,0
2018-02-01,-2.1,-7.7,4.4,0.0,15,102,2679010300,357741,Thu,10000,0
2018-02-02,-2.4,-8.3,4.4,0.0,4,97,3216137937,387667,Fri,11000,0
2018-02-03,-4.5,-8.1,-0.8,0.3,0,98,6938693448,831696,Sat,11000,0
2018-02-04,-7.1,-10.6,-3.1,0.2,0,93,6179385100,740561,Sun,11000,0
2018-02-05,-7.4,-11.8,-2.6,0.1,0,95,1698212900,225456,Mon,10000,0
2018-02-06,-8.0,-12.3,-3.5,0.1,3,96,1653861800,221963,Tue,10000,0
2018-02-07,-6.7,-13.3,0.0,0.0,7,103,1619570500,218041,Wed,10000,0
2018-02-08,-3.6,-11.0,4.6,0.0,20,111,2269106200,306096,Thu,10000,0
2018-02-09,1.4,-6.2,8.6,0.0,1,95,2701455976,330755,Fri,11000,0
2018-02-10,1.5,-4.0,7.0,0.0,1,92,5644148869,679599,Sat,11000,0
2018-02-11,-3.6,-7.2,0.1,0.7,0,89,5234265400,630383,Sun,11000,0
2018-02-12,-4.1,-8.9,-0.1,0.4,1,95,1574035900,209650,Mon,10000,0
2018-02-13,-0.7,-7.2,5.1,0.1,6,100,1684221300,225276,Tue,10000,0
2018-02-14,4.7,-3.3,11.9,0.0,11,102,7782461400,994083,Wed,10000,0
2018-02-15,1.9,-2.7,7.5,0.0,5,95,9221713900,1062249,Thu,11000,1
2018-02-16,1.0,-5.1,7.6,0.0,0,84,10518594076,1195480,Fri,11000,1
2018-02-17,-0.2,-4.4,4.6,0.0,0,98,12701136106,1481964,Sat,11000,1
2018-02-18,0.8,-4.2,6.8,0.0,0,93,9747254600,1139845,Sun,11000,0
2018-02-19,2.8,-2.5,9.2,0.0,0,99,3314398700,435530,Mon,10000,0
2018-02-20,2.7,-3.9,9.1,0.0,3,113,2577672700,342499,Tue,10000,0
2018-02-21,0.5,-3.8,5.4,0.0,8,111,2393190800,314035,Wed,10000,0
2018-02-22,0.6,-6.2,7.3,0.1,19,108,2364202900,310264,Thu,10000,0
2018-02-23,4.4,-2.7,10.3,1.0,2,120,3054231830,361568,Fri,11000,0
2018-02-24,4.6,-0.4,10.8,0.1,0,108,5917999862,694962,Sat,11000,0
2018-02-25,3.8,-0.8,10.5,0.0,0,110,5283345900,618213,Sun,11000,0
2018-02-26,3.1,-4.2,11.7,0.0,0,99,2118375400,276961,Mon,10000,0
2018-02-27,5.1,-2.7,12.5,0.0,2,104,2170712000,286454,Tue,10000,0
2018-02-28,5.6,2.4,9.1,29.2,17,110,4156570000,672769,Wed,10000,0
2018-03-01,2.8,-1.7,6.6,0.9,11,100,7345947300,884122,Thu,11000,1
2018-03-02,1.3,-5.0,8.9,0.0,3,101,3047230414,361862,Fri,11000,0
2018-03-03,7.6,-1.4,16.6,0.0,1,98,5880790616,695622,Sat,11000,0
2018-03-04,11.8,5.9,17.4,16.0,2,95,5073637500,600437,Sun,11000,0
2018-03-05,5.7,2.3,11.6,12.1,5,99,1587280700,209222,Mon,10000,0
2018-03-06,4.7,-0.7,11.1,0.0,3,98,1525215000,202174,Tue,10000,0
2018-03-07,5.1,1.4,9.1,5.1,7,99,1669113100,220219,Wed,10000,0
2018-03-08,3.3,1.0,6.3,16.7,18,114,1965805300,259536,Thu,10000,0
2018-03-09,3.5,0.2,7.7,0.1,8,104,2573139748,304659,Fri,11000,0
2018-03-10,4.8,-1.1,11.4,0.0,0,103,5773625856,682328,Sat,11000,0
2018-03-11,6.4,0.7,13.8,0.0,0,106,5069981500,601714,Sun,11000,0
2018-03-12,7.9,-0.4,16.9,0.0,1,98,1352978000,178645,Mon,10000,0
2018-03-13,12.3,3.3,20.2,0.0,0,108,1307627200,174046,Tue,10000,0
2018-03-14,15.2,8.0,22.5,0.0,6,100,1988398600,261097,Wed,10000,0
2018-03-15,12.8,7.9,16.4,23.9,15,100,1725447100,229949,Thu,10000,0
2018-03-16,5.2,1.5,10.1,0.7,4,100,2523801657,302559,Fri,11000,0
2018-03-17,5.4,-1.1,12.6,0.0,0,98,5482189849,652798,Sat,11000,0
2018-03-18,8.0,1.9,13.0,6.0,0,95,4895154200,582135,Sun,11000,0
2018-03-19,8.5,5.6,11.4,19.9,0,98,1503771200,200531,Mon,10000,0
2018-03-20,5.3,1.9,8.7,0.6,8,108,1444282200,193093,Tue,10000,0
2018-03-21,1.8,0.3,3.7,8.6,3,104,2143238800,276280,Wed,10000,0
2018-03-22,5.0,0.3,11.4,0.0,17,105,1888029100,246621,Thu,10000,0
2018-03-23,6.2,-0.7,13.5,0.0,0,111,2712180165,321482,Fri,11000,0
2018-03-24,9.1,2.1,15.9,0.0,2,107,6184658577,736851,Sat,11000,0
2018-03-25,10.8,3.9,18.7,0.0,0,102,5303529050,635449,Sun,11000,0
2018-03-26,12.0,4.7,20.3,0.0,6,98,1276750400,167215,Mon,10000,0
2018-03-27,13.7,5.5,21.6,0.0,2,96,1255302900,165594,Tue,10000,0
2018-03-28,15.0,7.5,22.1,0.0,18,110,3810093400,608346,Wed,10000,0
2018-03-29,14.5,8.8,21.6,0.0,8,96,2667934400,341994,Thu,10000,0
2018-03-30,12.7,7.5,19.3,0.0,4,95,4021169659,472295,Fri,11000,0
2018-03-31,14.0,6.3,22.0,0.0,2,93,8714411589,1032636,Sat,11000,0
2018-04-01,15.8,9.7,21.7,0.0,1,81,7564805750,898609,Sun,11000,0
2018-04-02,17.8,11.5,24.6,0.0,1,85,2067735100,264230,Mon,10000,0
2018-04-03,18.0,11.7,24.5,0.1,4,90,1810459400,232671,Tue,10000,0
2018-04-04,11.5,8.4,16.6,14.9,2,90,1854373600,239051,Wed,10000,0
2018-04-05,8.5,7.5,9.9,12.6,22,95,2371372800,309343,Thu,10000,0
2018-04-06,7.9,3.9,12.9,16.9,2,95,3417172970,413817,Fri,11000,0
2018-04-07,5.0,2.1,9.1,0.3,1,96,6844977264,798566,Sat,11000,0
2018-04-08,7.2,0.0,12.6,0.8,0,99,5688327300,662416,Sun,11000,0
2018-04-09,10.7,4.8,17.6,0.0,2,101,1558973600,200777,Mon,10000,0
2018-04-10,15.1,4.8,22.3,1.7,4,102,1409652100,182743,Tue,10000,0
2018-04-11,15.5,9.8,21.0,2.3,0,91,1623363300,205179,Wed,11000,0
2018-04-12,13.2,5.2,21.2,0.0,21,106,2052590650,258356,Thu,11000,0
2018-04-13,12.8,6.1,18.2,0.0,3,99,3013500375,346835,Fri,12000,0
2018-04-14,9.5,7.5,13.0,22.9,0,89,6754455947,769768,Sat,12000,0
2018-04-15,10.5,6.5,16.0,0.0,0,93,5410822800,616498,Sun,12000,0
2018-04-16,10.9,3.9,17.7,0.0,1,84,1567309700,197275,Mon,11000,0
2018-04-17,12.6,6.4,19.8,0.0,6,103,1375373200,174399,Tue,11000,0
2018-04-18,13.2,5.5,21.2,0.0,5,107,1388616100,175546,Wed,11000,0
2018-04-19,15.1,5.7,23.8,0.0,25,110,1378277100,171696,Thu,11000,0
2018-04-20,17.7,8.7,27.5,0.0,3,120,1972958290,224543,Fri,12000,0
2018-04-21,18.8,10.0,28.0,0.0,0,109,3831802565,429136,Sat,12000,0
2018-04-22,15.7,11.5,21.2,4.7,0,109,3744243300,415976,Sun,12000,0
2018-04-23,11.2,10.2,13.5,45.9,2,104,1177987700,146772,Mon,11000,0
2018-04-24,11.6,9.0,14.1,10.5,12,120,1175345400,146228,Tue,11000,0
2018-04-25,13.0,5.5,21.0,0.1,8,96,7286694514,1034126,Wed,11000,0
2018-04-26,14.6,6.2,22.7,0.0,13,117,5510815100,637072,Thu,11000,0
2018-04-27,14.9,8.3,22.1,0.0,3,108,7378090929,782218,Fri,12000,0
2018-04-28,15.9,7.8,24.2,0.0,0,98,12898479239,1404961,Sat,12000,0
2018-04-29,16.5,8.3,24.6,0.0,0,93,10881126700,1183749,Sun,12000,0
2018-04-30,18.8,12.4,25.5,0.0,5,95,4725445300,543687,Mon,11000,0
2018-05-01,18.6,14.0,23.3,0.5,4,95,7447846700,903653,Tue,11000,0
2018-05-02,14.9,10.5,19.2,12.9,2,103,3153454500,366412,Wed,11000,0
2018-05-03,12.0,7.9,17.1,0.9,22,108,3002156500,351146,Thu,11000,0
2018-05-04,14.5,7.1,21.0,0.0,3,85,4845078853,532978,Fri,12000,0
2018-05-05,18.1,9.5,25.1,0.0,1,94,9966215060,1105821,Sat,12000,1
2018-05-06,15.9,14.2,18.7,19.5,0,93,9502371600,1037229,Sun,12000,0
2018-05-07,16.4,13.2,21.0,12.0,0,96,6902407900,772485,Mon,12000,1
2018-05-08,15.1,11.6,19.2,0.5,3,96,1646819200,192079,Tue,11000,0
2018-05-09,13.6,9.2,18.9,0.0,5,103,1771103900,209841,Wed,11000,0
2018-05-10,15.2,9.3,22.0,0.0,9,96,1634227500,192723,Thu,11000,0
2018-05-11,16.9,10.1,23.8,0.0,2,94,2375799674,260119,Fri,12000,0
2018-05-12,16.0,13.5,18.7,16.7,0,94,5828327583,637475,Sat,12000,0
2018-05-13,17.3,13.6,22.4,3.3,0,93,4857931600,533145,Sun,12000,0
2018-05-14,19.3,12.3,26.9,0.0,0,85,1238061000,143487,Mon,11000,0
2018-05-15,22.5,15.0,29.5,0.0,4,103,1337246928,159475,Tue,11000,0
2018-05-16,22.9,20.5,25.5,5.9,9,112,3813357600,454823,Wed,11000,0
2018-05-17,22.8,19.5,26.8,17.3,17,102,3394932400,405928,Thu,11000,0
2018-05-18,17.5,13.4,21.7,9.5,3,97,4595906920,504388,Fri,12000,0
2018-05-19,15.7,10.9,20.9,0.1,0,90,8296479316,906097,Sat,12000,0
2018-05-20,15.7,9.5,21.7,0.0,1,96,7096445250,774024,Sun,12000,0
2018-05-21,16.2,10.6,21.8,0.0,1,93,4251021500,521575,Mon,11000,0
2018-05-22,17.5,12.1,23.7,6.6,6,88,9016650600,1005108,Tue,12000,1
2018-05-23,18.1,12.6,23.9,13.5,3,98,2693403400,325087,Wed,11000,0
2018-05-24,18.9,9.8,26.7,0.0,14,97,2616625600,317204,Thu,11000,0
2018-05-25,19.8,12.4,27.0,0.0,3,92,3701451850,409472,Fri,12000,0
2018-05-26,20.0,12.4,27.8,0.0,0,104,7767918339,855830,Sat,12000,0
2018-05-27,19.5,14.5,25.1,0.0,0,85,7002673300,772999,Sun,12000,0
2018-05-28,20.4,15.1,26.2,0.6,3,85,2188686900,266385,Mon,11000,0
2018-05-29,21.4,16.9,26.9,1.5,7,91,1943970600,238689,Tue,11000,0
2018-05-30,20.7,16.7,25.8,2.2,12,94,2897624937,484155,Wed,11000,0
2018-05-31,19.7,14.3,25.9,0.0,10,96,2028669350,251883,Thu,11000,0
2018-06-01,22.1,14.4,29.9,0.0,8,86,2758893247,310475,Fri,12000,0
2018-06-02,23.1,15.6,31.1,0.0,0,79,6006184172,668921,Sat,12000,0
2018-06-03,22.6,15.7,30.3,0.0,1,81,5154360900,574313,Sun,12000,0
2018-06-04,22.3,16.1,28.5,0.0,2,88,1504037700,185756,Mon,11000,0
2018-06-05,21.6,17.9,26.4,1.4,1,87,2040138700,250321,Tue,11000,0
2018-06-06,22.4,16.9,29.0,0.0,5,85,13845133900,1600521,Wed,12000,1
2018-06-07,23.2,17.6,30.0,0.0,21,103,2980361900,359108,Thu,11000,0
2018-06-08,22.4,17.9,27.8,0.0,0,95,4206160172,460553,Fri,12000,0
2018-06-09,21.2,17.2,26.0,1.1,1,90,9760819228,1085803,Sat,12000,0
2018-06-10,19.7,17.2,23.3,1.2,0,94,8663271800,968639,Sun,12000,0
2018-06-11,18.5,16.5,21.7,7.0,0,93,2035713100,245685,Mon,11000,0
2018-06-12,19.5,16.0,24.5,0.9,5,102,2589996200,312723,Tue,11000,0
2018-06-13,20.4,16.3,25.4,0.0,5,90,8770357550,1003819,Wed,12000,1
2018-06-14,20.5,17.6,24.8,1.6,11,101,2370366900,291372,Thu,11000,0
2018-06-15,19.9,16.3,24.6,0.6,6,93,3392031590,377023,Fri,12000,0
2018-06-16,19.7,14.8,25.7,0.0,0,90,7570325421,838251,Sat,12000,0
2018-06-17,20.8,14.6,27.0,0.0,0,90,6626723600,736837,Sun,12000,0
2018-06-18,23.3,17.9,29.7,0.0,3,96,1551907422,192354,Mon,11000,0
2018-06-19,21.3,18.2,25.7,3.2,7,104,1934778300,238310,Tue,11000,0
2018-06-20,22.5,18.0,28.2,0.0,6,105,2136946000,264316,Wed,11000,0
2018-06-21,23.1,17.8,29.5,0.0,18,83,2095789200,264326,Thu,11000,0
2018-06-22,23.8,16.6,31.0,0.0,3,85,2931668048,328921,Fri,12000,0
2018-06-23,24.0,19.5,29.9,0.0,1,89,5334491854,595869,Sat,12000,0
2018-06-24,25.5,19.2,32.7,0.0,0,94,5466188650,603287,Sun,12000,0
2018-06-25,25.4,19.0,32.5,0.0,2,85,1858963860,228044,Mon,11000,0
2018-06-26,23.4,20.4,26.4,29.4,3,96,1876166200,232153,Tue,11000,0
2018-06-27,24.4,21.3,28.8,31.4,8,93,2784298231,458725,Wed,11000,0
2018-06-28,23.0,20.6,25.9,39.1,13,91,2283132800,284721,Thu,11000,0
2018-06-29,24.2,20.6,29.1,2.6,3,97,3243406685,364347,Fri,12000,0
2018-06-30,23.2,20.5,26.9,12.4,1,97,6948249531,774351,Sat,12000,0
2018-07-01,22.7,20.0,26.0,67.4,1,87,6279479600,697697,Sun,12000,0
2018-07-02,23.5,21.1,26.5,44.3,3,83,2153063360,265419,Mon,11000,0
2018-07-03,24.8,22.1,28.5,12.2,8,97,2127536300,262917,Tue,11000,0
2018-07-04,25.6,22.0,30.8,10.1,6,99,4801920500,577349,Wed,11000,0
2018-07-05,23.6,21.8,26.9,11.1,16,98,3836977700,467739,Thu,11000,0
2018-07-06,21.8,19.9,24.0,5.0,4,93,5445951997,611122,Fri,12000,0
2018-07-07,21.3,17.9,25.9,0.2,3,91,10499710184,1172410,Sat,12000,0
2018-07-08,20.9,17.3,24.8,0.0,1,83,9143869700,1022779,Sun,12000,0
2018-07-09,20.2,18.8,21.9,12.3,1,82,2830477000,343805,Mon,11000,0
2018-07-10,24.0,20.0,28.5,2.4,2,96,2978663600,370043,Tue,11000,0
2018-07-11,26.1,22.8,30.3,3.1,6,102,2971912900,370393,Wed,11000,0
2018-07-12,27.4,23.3,32.1,0.0,19,97,2618431600,325278,Thu,11000,0
2018-07-13,27.8,24.1,32.6,0.0,3,92,4202788608,477371,Fri,12000,0
2018-07-14,27.9,23.7,33.0,0.0,2,95,8668442816,978699,Sat,12000,0
2018-07-15,28.2,23.4,33.9,0.0,1,90,7623930400,861755,Sun,12000,0
2018-07-16,28.2,23.1,33.9,0.0,1,90,2149189300,266831,Mon,11000,0
2018-07-17,28.1,23.3,33.4,0.0,1,92,1924776700,241516,Tue,11000,0
2018-07-18,27.8,23.0,33.4,0.0,9,109,2811886700,357066,Wed,11000,0
2018-07-19,28.1,23.1,34.0,0.0,16,101,2586418700,329844,Thu,11000,0
2018-07-20,28.7,23.0,35.2,0.0,5,103,3898248722,454427,Fri,12000,0
2018-07-21,29.3,24.0,35.4,0.0,1,99,8514824990,991880,Sat,12000,0
2018-07-22,29.6,24.7,35.2,0.0,4,88,8119239100,948829,Sun,12000,0
2018-07-23,29.6,25.4,35.0,0.0,6,96,2355343600,300418,Mon,11000,0
2018-07-24,29.7,24.9,35.3,0.0,8,112,2402897400,307202,Tue,11000,0
2018-07-25,29.7,25.8,34.6,0.0,10,110,6802309000,1066069,Wed,11000,0
2018-07-26,29.9,25.5,35.2,0.0,11,95,5328571100,671552,Thu,11000,0
2018-07-27,30.0,25.5,35.9,0.1,1,91,6506877740,740466,Fri,12000,0
2018-07-28,28.9,25.6,34.4,3.6,0,91,12829018026,1453544,Sat,12000,0
2018-07-29,29.4,24.7,34.6,0.1,0,89,12192233000,1383394,Sun,12000,0
2018-07-30,29.0,24.9,34.0,0.2,12,93,5846641200,742023,Mon,11000,0
2018-07-31,29.2,23.9,35.3,0.0,7,100,5605052500,716832,Tue,11000,0
2018-08-01,30.0,23.8,36.6,0.0,2,85,13938088100,1807810,Wed,11000,0
2018-08-02,30.2,24.9,36.1,0.0,13,87,12433690450,1597536,Thu,11000,0
2018-08-03,30.1,25.4,35.6,0.1,5,89,13500831199,1563871,Fri,12000,0
2018-08-04,30.3,25.9,35.6,0.0,0,83,17814095588,2056096,Sat,12000,0
2018-08-05,30.0,25.9,35.3,1.6,0,76,15974153600,1841879,Sun,12000,0
2018-08-06,29.1,25.5,34.2,12.1,1,80,7110958700,901322,Mon,11000,0
2018-08-07,28.6,25.4,33.3,1.2,1,73,6085956800,777132,Tue,11000,0
2018-08-08,28.8,24.9,34.6,1.6,5,81,8969424600,1154112,Wed,11000,0
2018-08-09,28.5,24.9,33.7,3.0,15,77,7482649500,956133,Thu,11000,0
2018-08-10,27.7,24.9,32.4,8.2,8,81,8667818457,996584,Fri,12000,0
2018-08-11,27.7,24.3,32.3,0.9,0,72,15383432836,1759973,Sat,12000,0
2018-08-12,28.1,24.1,33.0,0.5,2,75,14234625600,1630055,Sun,12000,0
2018-08-13,29.7,25.1,35.3,0.9,1,81,5784114600,731783,Mon,11000,0
2018-08-14,29.9,25.0,36.0,0.0,8,85,6811801500,860070,Tue,11000,0
2018-08-15,29.4,24.5,35.9,3.5,10,77,16022144700,1857307,Wed,12000,1
2018-08-16,27.1,23.5,32.0,5.2,15,91,5375164000,678560,Thu,11000,0
2018-08-17,25.1,20.9,30.1,0.0,1,86,6101939511,693119,Fri,12000,0
2018-08-18,24.2,18.8,30.3,0.0,1,77,11598019496,1310444,Sat,12000,0
2018-08-19,25.2,19.4,31.6,0.0,1,81,10231542400,1154588,Sun,12000,0
2018-08-20,26.4,21.1,31.9,0.0,0,79,3422421500,433683,Mon,11000,0
2018-08-21,26.8,22.1,32.3,2.2,2,84,3267824500,411599,Tue,11000,0
2018-08-22,28.9,22.9,34.7,0.0,2,81,3608446100,453605,Wed,11000,0
2018-08-23,27.1,24.6,30.0,25.3,24,91,2758966000,342710,Thu,11000,0
2018-08-24,25.6,23.1,29.0,20.6,5,100,4623757378,517259,Fri,12000,0
2018-08-25,24.5,21.4,28.6,1.1,1,91,8431373583,948444,Sat,12000,0
2018-08-26,22.3,20.2,25.6,54.3,3,90,7681648900,859862,Sun,12000,0
2018-08-27,23.5,21.1,25.9,45.5,3,78,2417038500,299854,Mon,11000,0
2018-08-28,25.1,22.7,28.9,30.3,3,82,2348498900,293630,Tue,11000,0
2018-08-29,26.1,22.6,30.5,16.9,7,82,3475794700,555245,Wed,11000,0
2018-08-30,26.3,23.9,30.4,15.2,14,97,2934136800,359563,Thu,11000,0
2018-08-31,23.7,20.9,27.1,31.7,3,99,4037170872,454447,Fri,12000,0
2018-09-01,23.3,19.7,28.0,8.2,9,100,6010246595,672493,Sat,12000,0
2018-09-02,22.4,18.2,26.5,1.4,2,88,6601427900,734981,Sun,12000,0
2018-09-03,23.8,21.1,27.3,32.1,6,85,2182737350,269458,Mon,11000,0
2018-09-04,23.7,19.7,28.6,26.6,0,85,2106524100,260927,Tue,11000,0
2018-09-05,23.3,18.2,28.7,0.0,1,86,2150904150,267141,Wed,11000,0
2018-09-06,22.6,18.2,27.1,1.1,21,104,1998716650,247235,Thu,11000,0
2018-09-07,21.3,17.8,25.4,4.5,5,110,2844707607,320998,Fri,12000,0
2018-09-08,19.5,14.8,25.3,0.0,1,102,5530792305,616379,Sat,12000,0
2018-09-09,20.4,14.4,27.0,0.5,1,110,4723355950,603392,Sun,12000,0
2018-09-10,20.6,15.6,26.0,0.1,2,100,1494447050,183736,Mon,11000,0
2018-09-11,19.6,14.5,24.6,0.0,7,117,1329219850,166335,Tue,11000,0
2018-09-12,21.0,15.6,26.7,0.1,11,118,2081329800,258362,Wed,11000,0
2018-09-13,20.9,18.4,24.2,2.9,21,108,1874529550,235255,Thu,11000,0
2018-09-14,21.6,19.0,24.5,11.0,2,101,2530491619,287593,Fri,12000,0
2018-09-15,22.0,20.2,24.6,2.3,0,108,5060574263,565868,Sat,12000,0
2018-09-16,22.7,20.4,26.5,0.4,0,102,4338663000,486116,Sun,12000,0
