,연도,전체개봉편수,전체상영편수,전체매출액,전체관객수,요일
3744,2013-12-04 00:00:00,2,111,1421171900,214003,Wednesday
3745,2013-12-05 00:00:00,19,109,1843082000,277122,Thursday
3746,2013-12-06 00:00:00,0,106,2466145121,347804,Friday
3747,2013-12-07 00:00:00,0,98,5065367117,679053,Saturday
3748,2013-12-08 00:00:00,0,89,4717277900,630495,Sunday
3749,2013-12-09 00:00:00,0,86,1624878500,242565,Monday
3750,2013-12-10 00:00:00,0,107,1758668000,265800,Tuesday
3751,2013-12-11 00:00:00,1,102,2075996500,308946,Wednesday
3752,2013-12-12 00:00:00,12,93,2824042000,407482,Thursday
3753,2013-12-13 00:00:00,0,101,3680033647,506712,Friday
3754,2013-12-14 00:00:00,0,95,7210271618,949942,Saturday
3755,2013-12-15 00:00:00,0,98,6750650000,895312,Sunday
3756,2013-12-16 00:00:00,0,78,2177845500,312559,Monday
3757,2013-12-17 00:00:00,1,96,2323284000,337410,Tuesday
3758,2013-12-18 00:00:00,7,86,2959453800,432274,Wednesday
3759,2013-12-19 00:00:00,17,97,3545328500,521237,Thursday
3760,2013-12-20 00:00:00,0,91,4548605808,633068,Friday
3761,2013-12-21 00:00:00,1,86,9123303531,1218270,Saturday
3762,2013-12-22 00:00:00,0,83,8870138500,1183679,Sunday
3763,2013-12-23 00:00:00,0,81,3537666900,514825,Monday
3764,2013-12-24 00:00:00,8,93,7838742556,1111449,Tuesday
3765,2013-12-25 00:00:00,2,79,14137732500,1897788,Wednesday
3766,2013-12-26 00:00:00,9,81,4414233500,643681,Thursday
3767,2013-12-27 00:00:00,0,91,5459481823,754065,Friday
3768,2013-12-28 00:00:00,0,82,9707809814,1306620,Saturday
3769,2013-12-29 00:00:00,0,84,9432233600,1271900,Sunday
3770,2013-12-30 00:00:00,0,84,5067204400,733407,Monday
3771,2013-12-31 00:00:00,5,79,7764182585,1117359,Tuesday
3773,2014-01-01 00:00:00,2,72,11489784000,1522687,Wednesday
3774,2014-01-02 00:00:00,3,75,4296795500,615783,Thursday
3775,2014-01-03 00:00:00,0,76,4601598762,621422,Friday
3776,2014-01-04 00:00:00,0,76,8724888304,1159308,Saturday
3777,2014-01-05 00:00:00,0,72,7709462500,1032941,Sunday
3778,2014-01-06 00:00:00,0,70,2667201000,383749,Monday
3779,2014-01-07 00:00:00,0,81,2665407000,386047,Tuesday
3780,2014-01-08 00:00:00,1,80,2561538600,370406,Wednesday
3781,2014-01-09 00:00:00,18,77,3047514000,442369,Thursday
3782,2014-01-10 00:00:00,0,72,3536560302,479045,Friday
3783,2014-01-11 00:00:00,0,75,7852233756,1047033,Saturday
3784,2014-01-12 00:00:00,0,71,7318038700,976055,Sunday
3785,2014-01-13 00:00:00,0,73,2337335000,335338,Monday
3786,2014-01-14 00:00:00,0,76,2308891000,335547,Tuesday
3787,2014-01-15 00:00:00,2,80,2219596500,322290,Wednesday
3788,2014-01-16 00:00:00,15,78,3096196500,441617,Thursday
3789,2014-01-17 00:00:00,0,84,3578020656,480260,Friday
3790,2014-01-18 00:00:00,0,83,8095375120,1063480,Saturday
3791,2014-01-19 00:00:00,0,76,7743831500,1016808,Sunday
3792,2014-01-20 00:00:00,0,76,2596423000,360895,Monday
3793,2014-01-21 00:00:00,0,85,2845458500,397193,Tuesday
3794,2014-01-22 00:00:00,6,77,4508492900,644159,Wednesday
3795,2014-01-23 00:00:00,11,84,4318651900,621173,Thursday
3796,2014-01-24 00:00:00,0,83,5282740974,712129,Friday
3797,2014-01-25 00:00:00,2,79,11049167364,1470363,Saturday
3798,2014-01-26 00:00:00,0,75,10610611100,1413177,Sunday
3799,2014-01-27 00:00:00,0,78,4271348500,597972,Monday
3800,2014-01-28 00:00:00,1,83,4525627400,635415,Tuesday
3801,2014-01-29 00:00:00,9,77,6401656500,927837,Wednesday
3802,2014-01-30 00:00:00,1,59,10126874000,1302947,Thursday
3803,2014-01-31 00:00:00,0,61,11747936413,1481154,Friday
3805,2014-02-01 00:00:00,0,64,14620765358,1883840,Saturday
3806,2014-02-02 00:00:00,1,66,12412426900,1613731,Sunday
3807,2014-02-03 00:00:00,0,62,4636271500,637998,Monday
3808,2014-02-04 00:00:00,0,79,3457049500,477163,Tuesday
3809,2014-02-05 00:00:00,0,70,3199596000,443141,Wednesday
3810,2014-02-06 00:00:00,11,76,3462880500,483493,Thursday
3811,2014-02-07 00:00:00,0,63,4280559649,562258,Friday
3812,2014-02-08 00:00:00,2,68,10381119823,1355008,Saturday
3813,2014-02-09 00:00:00,0,62,9738270500,1273901,Sunday
3814,2014-02-10 00:00:00,0,61,2642886000,363646,Monday
3815,2014-02-11 00:00:00,0,72,2753088500,383908,Tuesday
3816,2014-02-12 00:00:00,0,72,2620954000,366218,Wednesday
3817,2014-02-13 00:00:00,18,87,3091626000,436870,Thursday
3818,2014-02-14 00:00:00,0,84,4537601488,592505,Friday
3819,2014-02-15 00:00:00,0,75,8404569935,1092078,Saturday
3820,2014-02-16 00:00:00,0,73,7629069000,995348,Sunday
3821,2014-02-17 00:00:00,0,78,2533292000,356239,Monday
3822,2014-02-18 00:00:00,0,89,2537696500,359969,Tuesday
3823,2014-02-19 00:00:00,0,89,2333550000,331632,Wednesday
3824,2014-02-20 00:00:00,19,95,2852759700,407421,Thursday
3825,2014-02-21 00:00:00,0,91,3405077242,451682,Friday
3826,2014-02-22 00:00:00,1,86,6783328240,884050,Saturday
3827,2014-02-23 00:00:00,0,90,6502207000,851331,Sunday
3828,2014-02-24 00:00:00,0,87,2435147900,336481,Monday
3829,2014-02-25 00:00:00,0,101,2455313900,342836,Tuesday
3830,2014-02-26 00:00:00,0,102,2600647400,394566,Wednesday
3831,2014-02-27 00:00:00,21,99,2876763800,406529,Thursday
3832,2014-02-28 00:00:00,0,95,3606698621,474539,Friday
3834,2014-03-01 00:00:00,0,87,7332404569,933429,Saturday
3835,2014-03-02 00:00:00,0,83,5511631500,700832,Sunday
3836,2014-03-03 00:00:00,0,73,1466621100,201261,Monday
3837,2014-03-04 00:00:00,0,82,1453427400,201728,Tuesday
3838,2014-03-05 00:00:00,0,78,1439131900,197581,Wednesday
3839,2014-03-06 00:00:00,17,87,2095167800,279101,Thursday
3840,2014-03-07 00:00:00,0,83,2741630951,335276,Friday
3841,2014-03-08 00:00:00,0,87,6172770770,748577,Saturday
3842,2014-03-09 00:00:00,0,85,5399632400,661308,Sunday
3843,2014-03-10 00:00:00,0,81,1459078900,195576,Monday
3844,2014-03-11 00:00:00,1,90,1256014900,170388,Tuesday
3845,2014-03-12 00:00:00,0,89,1343466300,183721,Wednesday
3846,2014-03-13 00:00:00,15,94,1849222200,254042,Thursday
3847,2014-03-14 00:00:00,1,89,2685422612,340010,Friday
3848,2014-03-15 00:00:00,1,95,5412723699,686455,Saturday
3849,2014-03-16 00:00:00,0,86,4612709200,590703,Sunday
3850,2014-03-17 00:00:00,1,74,1264385000,177961,Monday
3851,2014-03-18 00:00:00,0,89,1255578600,178225,Tuesday
3852,2014-03-19 00:00:00,2,83,1216825600,171974,Wednesday
3853,2014-03-20 00:00:00,19,87,2129824400,301498,Thursday
3854,2014-03-21 00:00:00,1,85,2707529564,353585,Friday
3855,2014-03-22 00:00:00,0,88,5992234730,774796,Saturday
3856,2014-03-23 00:00:00,0,85,5093599300,659181,Sunday
3857,2014-03-24 00:00:00,0,87,1335172700,185413,Monday
3858,2014-03-25 00:00:00,0,99,1273452200,178392,Tuesday
3859,2014-03-26 00:00:00,1,99,2187101500,324455,Wednesday
3860,2014-03-27 00:00:00,19,97,1913523900,259358,Thursday
3861,2014-03-28 00:00:00,0,102,2888272358,365745,Friday
3862,2014-03-29 00:00:00,0,98,6869258745,861741,Saturday
3863,2014-03-30 00:00:00,0,91,5659923900,720621,Sunday
3864,2014-03-31 00:00:00,0,90,1528935700,211989,Monday
3866,2014-04-01 00:00:00,0,88,1291239100,174705,Tuesday
3867,2014-04-02 00:00:00,5,104,1247165400,166907,Wednesday
3868,2014-04-03 00:00:00,11,79,1434027600,192568,Thursday
3869,2014-04-04 00:00:00,0,87,2122303713,264387,Friday
3870,2014-04-05 00:00:00,0,91,5000701807,612629,Saturday
3871,2014-04-06 00:00:00,0,81,4181196000,519377,Sunday
3872,2014-04-07 00:00:00,0,77,1098482700,147541,Monday
3873,2014-04-08 00:00:00,0,84,979053900,132983,Tuesday
3874,2014-04-09 00:00:00,3,94,985260600,136250,Wednesday
3875,2014-04-10 00:00:00,21,94,1644462800,231896,Thursday
3876,2014-04-11 00:00:00,0,99,2293022077,304011,Friday
3877,2014-04-12 00:00:00,0,87,4884672041,596094,Saturday
3878,2014-04-13 00:00:00,0,86,4383984200,539709,Sunday
3879,2014-04-14 00:00:00,0,97,1112098000,157658,Monday
3880,2014-04-15 00:00:00,0,90,1059771600,150849,Tuesday
3881,2014-04-16 00:00:00,9,111,1144023100,161667,Wednesday
3882,2014-04-17 00:00:00,23,115,1154023800,164490,Thursday
3883,2014-04-18 00:00:00,0,103,1603751501,218021,Friday
3884,2014-04-19 00:00:00,2,96,3533853185,435657,Saturday
3885,2014-04-20 00:00:00,0,89,3006424000,371145,Sunday
3886,2014-04-21 00:00:00,0,96,916152600,130691,Monday
3887,2014-04-22 00:00:00,0,98,872861100,124689,Tuesday
3888,2014-04-23 00:00:00,5,95,2083190700,258101,Wednesday
3889,2014-04-24 00:00:00,16,106,2019392800,253547,Thursday
3890,2014-04-25 00:00:00,0,86,2928411689,347222,Friday
3891,2014-04-26 00:00:00,0,97,6310703977,745454,Saturday
3892,2014-04-27 00:00:00,0,88,6313080500,752277,Sunday
3893,2014-04-28 00:00:00,0,82,1520276500,194730,Monday
3894,2014-04-29 00:00:00,2,96,1464112900,191916,Tuesday
3895,2014-04-30 00:00:00,5,86,3618931900,529313,Wednesday
3897,2014-05-01 00:00:00,13,72,5871304500,775025,Thursday
3898,2014-05-02 00:00:00,0,73,4947157080,626265,Friday
3899,2014-05-03 00:00:00,0,76,8145018809,1008670,Saturday
3900,2014-05-04 00:00:00,0,69,8792452600,1079573,Sunday
3901,2014-05-05 00:00:00,0,68,11067558200,1380692,Monday
3902,2014-05-06 00:00:00,0,72,7752951900,977693,Tuesday
3903,2014-05-07 00:00:00,2,77,1582610600,210153,Wednesday
3904,2014-05-08 00:00:00,9,72,1625549300,219454,Thursday
3905,2014-05-09 00:00:00,0,70,2543721204,322580,Friday
3906,2014-05-10 00:00:00,0,78,5944330940,742491,Saturday
3907,2014-05-11 00:00:00,0,68,5742030800,721131,Sunday
3908,2014-05-12 00:00:00,0,69,1480530600,197779,Monday
3909,2014-05-13 00:00:00,0,76,1330717800,179435,Tuesday
3910,2014-05-14 00:00:00,5,84,2019425900,270416,Wednesday
3911,2014-05-15 00:00:00,12,80,2899846900,384525,Thursday
3912,2014-05-16 00:00:00,0,73,3388381237,420444,Friday
3913,2014-05-17 00:00:00,0,78,6646282102,807163,Saturday
3914,2014-05-18 00:00:00,0,70,5647611200,692503,Sunday
3915,2014-05-19 00:00:00,0,61,1593183300,211170,Monday
3916,2014-05-20 00:00:00,0,72,1623592900,217973,Tuesday
3917,2014-05-21 00:00:00,1,76,2037431400,266471,Wednesday
3918,2014-05-22 00:00:00,16,74,2762776100,361156,Thursday
3919,2014-05-23 00:00:00,0,77,3768116024,462383,Friday
3920,2014-05-24 00:00:00,1,80,7636331622,923753,Saturday
3921,2014-05-25 00:00:00,0,76,7417590000,902702,Sunday
3922,2014-05-26 00:00:00,0,73,2070277100,267941,Monday
3923,2014-05-27 00:00:00,0,74,1803464000,237220,Tuesday
3924,2014-05-28 00:00:00,3,78,1805731900,267621,Wednesday
3925,2014-05-29 00:00:00,22,83,2399487900,319364,Thursday
3926,2014-05-30 00:00:00,2,79,3540992704,444790,Friday
3927,2014-05-31 00:00:00,1,72,7758613927,963563,Saturday
3929,2014-06-01 00:00:00,0,68,6819085200,847326,Sunday
3930,2014-06-02 00:00:00,0,68,1901828800,251014,Monday
3931,2014-06-03 00:00:00,2,75,3025899500,392455,Tuesday
3932,2014-06-04 00:00:00,9,75,8584758800,1064136,Wednesday
3933,2014-06-05 00:00:00,8,68,4877329000,641273,Thursday
3934,2014-06-06 00:00:00,0,64,9746884335,1205549,Friday
3935,2014-06-07 00:00:00,0,68,8543315380,1042102,Saturday
3936,2014-06-08 00:00:00,0,67,7110056100,873241,Sunday
3937,2014-06-09 00:00:00,0,68,1995230700,259357,Monday
3938,2014-06-10 00:00:00,0,72,1879902600,246273,Tuesday
3939,2014-06-11 00:00:00,6,76,2079201000,272141,Wednesday
3940,2014-06-12 00:00:00,14,74,2219179400,292856,Thursday
3941,2014-06-13 00:00:00,0,74,2965566050,368530,Friday
3942,2014-06-14 00:00:00,0,72,6081191368,735027,Saturday
3943,2014-06-15 00:00:00,0,71,5323260300,646721,Sunday
3944,2014-06-16 00:00:00,0,78,1589882300,209705,Monday
3945,2014-06-17 00:00:00,0,86,1538548000,203414,Tuesday
3946,2014-06-18 00:00:00,9,91,1738058800,230846,Wednesday
3947,2014-06-19 00:00:00,12,86,1968931200,262869,Thursday
3948,2014-06-20 00:00:00,0,89,2709667446,339914,Friday
3949,2014-06-21 00:00:00,1,92,5640623424,686384,Saturday
3950,2014-06-22 00:00:00,0,81,4869582600,598263,Sunday
3951,2014-06-23 00:00:00,0,72,1621535300,213588,Monday
3952,2014-06-24 00:00:00,0,90,1770181300,235715,Tuesday
3953,2014-06-25 00:00:00,5,82,4414320100,596484,Wednesday
3954,2014-06-26 00:00:00,13,84,3412169100,429790,Thursday
3955,2014-06-27 00:00:00,0,83,4122756519,486249,Friday
3956,2014-06-28 00:00:00,1,83,8738802189,1021863,Saturday
3957,2014-06-29 00:00:00,0,74,7818588100,921352,Sunday
3958,2014-06-30 00:00:00,0,73,2465959300,314875,Monday
3960,2014-07-01 00:00:00,1,73,2073428500,261663,Tuesday
3961,2014-07-02 00:00:00,3,79,2426770200,307080,Wednesday
3962,2014-07-03 00:00:00,12,79,3188953300,412619,Thursday
3963,2014-07-04 00:00:00,0,71,4323790515,530083,Friday
3964,2014-07-05 00:00:00,1,78,8319056151,1003175,Saturday
3965,2014-07-06 00:00:00,0,81,7607810500,917192,Sunday
3966,2014-07-07 00:00:00,1,70,2374805400,308142,Monday
3967,2014-07-08 00:00:00,2,86,2526898200,333126,Tuesday
3968,2014-07-09 00:00:00,6,84,2759951900,367801,Wednesday
3969,2014-07-10 00:00:00,12,83,3377634700,443590,Thursday
3970,2014-07-11 00:00:00,1,81,4435409619,553269,Friday
3971,2014-07-12 00:00:00,2,84,9274572115,1139588,Saturday
3972,2014-07-13 00:00:00,0,71,8849707100,1088113,Sunday
3973,2014-07-14 00:00:00,0,71,2458129900,321453,Monday
3974,2014-07-15 00:00:00,2,82,2373629000,314302,Tuesday
3975,2014-07-16 00:00:00,9,90,2671770200,358606,Wednesday
3976,2014-07-17 00:00:00,11,93,2603766900,349866,Thursday
3977,2014-07-18 00:00:00,0,85,3520947496,448492,Friday
3978,2014-07-19 00:00:00,0,85,7364933273,912918,Saturday
3979,2014-07-20 00:00:00,0,82,6645417300,826117,Sunday
3980,2014-07-21 00:00:00,0,87,2023249400,270754,Monday
3981,2014-07-22 00:00:00,0,98,1968459100,264456,Tuesday
3982,2014-07-23 00:00:00,9,95,5482922000,732248,Wednesday
3983,2014-07-24 00:00:00,6,79,4681729900,624077,Thursday
3984,2014-07-25 00:00:00,1,75,5818868672,726711,Friday
3985,2014-07-26 00:00:00,0,75,11390708595,1404218,Saturday
3986,2014-07-27 00:00:00,0,72,10467058700,1294267,Sunday
3987,2014-07-28 00:00:00,0,75,4118627800,546146,Monday
3988,2014-07-29 00:00:00,1,87,4007567600,534864,Tuesday
3989,2014-07-30 00:00:00,3,80,7646069100,1099870,Wednesday
3990,2014-07-31 00:00:00,10,72,8815173900,1182016,Thursday
3992,2014-08-01 00:00:00,0,62,10807003325,1351842,Friday
3993,2014-08-02 00:00:00,2,56,15092289209,1875227,Saturday
3994,2014-08-03 00:00:00,0,59,14853602500,1844586,Sunday
3995,2014-08-04 00:00:00,1,60,10192345700,1346142,Monday
3996,2014-08-05 00:00:00,1,67,8903946400,1183661,Tuesday
3997,2014-08-06 00:00:00,10,65,8652118100,1154864,Wednesday
3998,2014-08-07 00:00:00,9,58,8220870900,1099454,Thursday
3999,2014-08-08 00:00:00,0,57,9297162944,1173762,Friday
4000,2014-08-09 00:00:00,0,63,14853056250,1865964,Saturday
4001,2014-08-10 00:00:00,0,53,14089706800,1769840,Sunday
4002,2014-08-11 00:00:00,0,54,6812422100,912357,Monday
4003,2014-08-12 00:00:00,0,61,6233581200,840966,Tuesday
4004,2014-08-13 00:00:00,12,74,6579704500,888843,Wednesday
4005,2014-08-14 00:00:00,12,73,7570304700,1021798,Thursday
4006,2014-08-15 00:00:00,2,63,13890301065,1758120,Friday
4007,2014-08-16 00:00:00,1,58,12818999924,1605511,Saturday
4008,2014-08-17 00:00:00,0,56,11780891100,1481603,Sunday
4009,2014-08-18 00:00:00,0,64,4912132900,658840,Monday
4010,2014-08-19 00:00:00,1,71,4556580700,616494,Tuesday
4011,2014-08-20 00:00:00,10,83,3992062800,537850,Wednesday
4012,2014-08-21 00:00:00,13,77,3884981500,526334,Thursday
4013,2014-08-22 00:00:00,0,73,4475817684,568692,Friday
4014,2014-08-23 00:00:00,0,78,8719803269,1094256,Saturday
4015,2014-08-24 00:00:00,0,72,8191554200,1027960,Sunday
4016,2014-08-25 00:00:00,0,75,2885956500,388528,Monday
4017,2014-08-26 00:00:00,1,89,2775376900,378061,Tuesday
4018,2014-08-27 00:00:00,6,85,2803613300,429938,Wednesday
4019,2014-08-28 00:00:00,14,84,3090422600,419195,Thursday
4020,2014-08-29 00:00:00,1,83,3869609571,493329,Friday
4021,2014-08-30 00:00:00,1,81,8005138916,1000535,Saturday
4022,2014-08-31 00:00:00,0,71,7204811000,904752,Sunday
4024,2014-09-01 00:00:00,0,73,2059387200,275837,Monday
4025,2014-09-02 00:00:00,1,77,1917566900,257808,Tuesday
4026,2014-09-03 00:00:00,9,80,4685570500,624333,Wednesday
4027,2014-09-04 00:00:00,11,68,3611948300,482131,Thursday
4028,2014-09-05 00:00:00,0,62,5452545896,676694,Friday
4029,2014-09-06 00:00:00,0,64,10073731881,1250343,Saturday
4030,2014-09-07 00:00:00,1,61,9208712200,1125693,Sunday
4031,2014-09-08 00:00:00,0,53,11735663900,1421852,Monday
4032,2014-09-09 00:00:00,0,60,14125241200,1758336,Tuesday
4033,2014-09-10 00:00:00,2,57,11073899500,1409471,Wednesday
4034,2014-09-11 00:00:00,9,66,2936524100,395987,Thursday
4035,2014-09-12 00:00:00,3,56,3496488342,441908,Friday
4036,2014-09-13 00:00:00,2,57,7033106227,873336,Saturday
4037,2014-09-14 00:00:00,1,57,6179408800,770133,Sunday
4038,2014-09-15 00:00:00,1,53,1755271700,236251,Monday
4039,2014-09-16 00:00:00,0,68,1748408200,236219,Tuesday
4040,2014-09-17 00:00:00,8,69,1695399600,232417,Wednesday
4041,2014-09-18 00:00:00,19,80,2098142100,286793,Thursday
4042,2014-09-19 00:00:00,0,68,2896903469,368823,Friday
4043,2014-09-20 00:00:00,2,72,5658250674,703537,Saturday
4044,2014-09-21 00:00:00,0,69,4969029500,617867,Sunday
4045,2014-09-22 00:00:00,0,74,1519000600,205726,Monday
4046,2014-09-23 00:00:00,0,80,1531411500,209789,Tuesday
4047,2014-09-24 00:00:00,5,85,1974798300,302986,Wednesday
4048,2014-09-25 00:00:00,19,94,1621257300,225895,Thursday
4049,2014-09-26 00:00:00,0,90,2229369011,286002,Friday
4050,2014-09-27 00:00:00,0,90,4366757711,544562,Saturday
4051,2014-09-28 00:00:00,0,83,3909998600,487968,Sunday
4052,2014-09-29 00:00:00,0,84,1397363900,191054,Monday
4053,2014-09-30 00:00:00,2,87,1328420500,185098,Tuesday
4055,2014-10-01 00:00:00,8,94,1425556500,197075,Wednesday
4056,2014-10-02 00:00:00,16,91,3459971600,474283,Thursday
4057,2014-10-03 00:00:00,0,75,7373538535,935603,Friday
4058,2014-10-04 00:00:00,0,78,6230200523,782182,Saturday
4059,2014-10-05 00:00:00,0,82,5114802300,642601,Sunday
4060,2014-10-06 00:00:00,0,88,1639135600,221841,Monday
4061,2014-10-07 00:00:00,3,92,1626622700,224571,Tuesday
4062,2014-10-08 00:00:00,14,89,3072248200,418856,Wednesday
4063,2014-10-09 00:00:00,3,66,6803203900,870947,Thursday
4064,2014-10-10 00:00:00,0,64,3539564687,467186,Friday
4065,2014-10-11 00:00:00,0,65,5775368692,728343,Saturday
4066,2014-10-12 00:00:00,0,66,5139711900,648364,Sunday
4067,2014-10-13 00:00:00,0,67,1628821200,224517,Monday
4068,2014-10-14 00:00:00,0,74,1560898500,218278,Tuesday
4069,2014-10-15 00:00:00,3,78,1747725500,245508,Wednesday
4070,2014-10-16 00:00:00,18,82,1827471900,257440,Thursday
4071,2014-10-17 00:00:00,0,83,2466383881,325723,Friday
4072,2014-10-18 00:00:00,0,73,4678240104,591559,Saturday
4073,2014-10-19 00:00:00,0,76,3985225900,503768,Sunday
4074,2014-10-20 00:00:00,0,74,1415054500,193637,Monday
4075,2014-10-21 00:00:00,0,86,1398832000,193849,Tuesday
4076,2014-10-22 00:00:00,4,87,1338292400,185575,Wednesday
4077,2014-10-23 00:00:00,18,84,1848316100,255049,Thursday
4078,2014-10-24 00:00:00,0,92,2633748462,343853,Friday
4079,2014-10-25 00:00:00,1,99,4911596642,620743,Saturday
4080,2014-10-26 00:00:00,0,96,4466552700,563045,Sunday
4081,2014-10-27 00:00:00,0,92,1379130000,188238,Monday
4082,2014-10-28 00:00:00,0,102,1385069000,191227,Tuesday
4083,2014-10-29 00:00:00,9,103,1605119600,253478,Wednesday
4084,2014-10-30 00:00:00,20,108,1539435500,216883,Thursday
4085,2014-10-31 00:00:00,0,116,2432920206,318551,Friday
4087,2014-11-01 00:00:00,1,104,4651246486,578274,Saturday
4088,2014-11-02 00:00:00,0,98,4006364800,495438,Sunday
4089,2014-11-03 00:00:00,1,91,1196103500,161439,Monday
4090,2014-11-04 00:00:00,0,94,1071544200,146573,Tuesday
4091,2014-11-05 00:00:00,2,104,1193646300,161429,Wednesday
4092,2014-11-06 00:00:00,10,88,2642497600,345138,Thursday
4093,2014-11-07 00:00:00,1,85,3755595858,462542,Friday
4094,2014-11-08 00:00:00,0,89,7736596329,964255,Saturday
4095,2014-11-09 00:00:00,0,79,7043785500,880002,Sunday
4096,2014-11-10 00:00:00,0,80,2285606700,294347,Monday
4097,2014-11-11 00:00:00,1,83,2389819700,308275,Tuesday
4098,2014-11-12 00:00:00,7,98,3091656900,411278,Wednesday
4099,2014-11-13 00:00:00,18,84,3990022200,550834,Thursday
4100,2014-11-14 00:00:00,0,78,3864651386,485009,Friday
4101,2014-11-15 00:00:00,0,85,7958351701,1002227,Saturday
4102,2014-11-16 00:00:00,0,81,7157891700,907772,Sunday
4103,2014-11-17 00:00:00,0,77,2175849200,285639,Monday
4104,2014-11-18 00:00:00,2,77,2162972900,287528,Tuesday
4105,2014-11-19 00:00:00,7,89,2097293900,277233,Wednesday
4106,2014-11-20 00:00:00,16,82,2892612700,388004,Thursday
4107,2014-11-21 00:00:00,0,77,3890752960,493383,Friday
4108,2014-11-22 00:00:00,2,75,7835164289,985182,Saturday
4109,2014-11-23 00:00:00,0,73,7050649700,892420,Sunday
4110,2014-11-24 00:00:00,1,77,2264657900,303031,Monday
4111,2014-11-25 00:00:00,2,86,2168565000,294974,Tuesday
4112,2014-11-26 00:00:00,4,104,2449802900,367907,Wednesday
4113,2014-11-27 00:00:00,20,105,2484307600,335960,Thursday
4114,2014-11-28 00:00:00,0,99,3547979257,453434,Friday
4115,2014-11-29 00:00:00,0,111,6876095803,855532,Saturday
4116,2014-11-30 00:00:00,0,102,6523226600,815348,Sunday
4118,2014-12-01 00:00:00,0,83,1982888800,260835,Monday
4119,2014-12-02 00:00:00,0,96,1980901400,262389,Tuesday
4120,2014-12-03 00:00:00,3,108,2079163400,271813,Wednesday
4121,2014-12-04 00:00:00,16,96,2107296100,279525,Thursday
4122,2014-12-05 00:00:00,0,92,2892328841,359794,Friday
4123,2014-12-06 00:00:00,1,83,6235594840,755592,Saturday
4124,2014-12-07 00:00:00,1,75,5572177800,679312,Sunday
4125,2014-12-08 00:00:00,0,74,1809287300,243980,Monday
4126,2014-12-09 00:00:00,1,74,1799227100,245503,Tuesday
4127,2014-12-10 00:00:00,14,90,2128270200,292358,Wednesday
4128,2014-12-11 00:00:00,12,96,2334127600,322174,Thursday
4129,2014-12-12 00:00:00,0,83,3161910365,405871,Friday
4130,2014-12-13 00:00:00,0,85,6659854307,834970,Saturday
4131,2014-12-14 00:00:00,0,81,6400971100,805306,Sunday
