,연도,전체개봉편수,전체상영편수,전체매출액,전체관객수,요일,가격,holiday
5996,2020-06-01,1,100,214663020,28428,Mon,11000,0
5997,2020-06-02,5,107,206058720,27218,Tue,11000,0
5998,2020-06-03,5,112,210986300,28185,Wed,11000,0
5999,2020-06-04,4,102,679122300,84157,Thu,11000,0
6000,2020-06-05,9,112,744159780,84798,Fri,12000,0
6001,2020-06-06,0,109,1476347420,165677,Sat,12000,1
6002,2020-06-07,0,112,1333883260,151396,Sun,12000,0
6003,2020-06-08,4,107,375003820,46276,Mon,11000,0
6004,2020-06-09,14,119,344815040,43091,Tue,12000,0
6005,2020-06-10,12,108,655124980,74653,Wed,11000,0
6006,2020-06-11,6,104,892526720,107343,Thu,11000,0
6007,2020-06-12,9,112,928979620,103720,Fri,12000,0
6008,2020-06-13,0,110,1889333740,207343,Sat,12000,0
6009,2020-06-14,0,102,1757258900,195876,Sun,12000,0
6010,2020-06-15,4,99,439817180,54457,Mon,11000,0
6011,2020-06-16,3,104,428041880,52895,Tue,11000,0
6012,2020-06-17,11,104,528701560,63429,Wed,11000,0
6013,2020-06-18,11,105,911987860,111110,Thu,11000,0
6014,2020-06-19,4,115,964293760,107169,Fri,12000,0
6015,2020-06-20,0,105,1796495240,198190,Sat,12000,0
6016,2020-06-21,0,99,1645556080,183468,Sun,12000,0
6017,2020-06-22,4,108,381998580,46791,Mon,11000,0
6018,2020-06-23,4,115,395168400,49020,Tue,11000,0
6019,2020-06-24,6,101,1519650440,235954,Wed,11000,0
6020,2020-06-25,10,113,1678939420,206970,Thu,11000,0
6021,2020-06-26,4,105,1881412940,214441,Fri,12000,0
6022,2020-06-27,0,105,3596435160,409650,Sat,12000,0
6023,2020-06-28,0,98,3220893580,375375,Sun,12000,0
6024,2020-06-29,1,103,802331340,99375,Mon,11000,0
6025,2020-06-30,5,106,860146760,108078,Tue,11000,0
6026,2020-07-01,13,107,758945740,94073,Wed,11000,0
6027,2020-07-02,11,120,673144880,83832,Thu,11000,0
6028,2020-07-03,19,137,807235680,93356,Fri,12000,0
6029,2020-07-04,2,120,1684246240,192541,Sat,12000,0
6030,2020-07-05,0,126,1448439160,166229,Sun,12000,0
6031,2020-07-06,3,125,457406600,56653,Mon,11000,0
6032,2020-07-07,11,139,441293160,55184,Tue,11000,0
6033,2020-07-08,5,129,542035360,67422,Wed,11000,0
6034,2020-07-09,10,141,500250820,63649,Thu,11000,0
6035,2020-07-10,7,143,610970880,70847,Fri,12000,0
6036,2020-07-11,1,135,1251826640,143306,Sat,12000,0
6037,2020-07-12,1,144,1148537220,131387,Sun,12000,0
6038,2020-07-13,2,139,398714200,51066,Mon,11000,0
6039,2020-07-14,5,146,374304190,48767,Tue,11000,0
6040,2020-07-15,3,123,3094280240,376009,Wed,11000,0
6041,2020-07-16,12,121,2041976120,247639,Thu,11000,0
6042,2020-07-17,5,117,2585496260,287503,Fri,12000,0
6043,2020-07-18,0,112,4975463560,554620,Sat,12000,0
6044,2020-07-19,0,111,4312869700,483637,Sun,12000,0
6045,2020-07-20,6,109,1348951320,163070,Mon,11000,0
6046,2020-07-21,5,115,1150899340,139937,Tue,11000,0
6047,2020-07-22,8,119,1172946440,144944,Wed,11000,0
6048,2020-07-23,11,118,1046618340,129697,Thu,11000,0
6049,2020-07-24,8,126,1435307610,163006,Fri,12000,0
6050,2020-07-25,1,116,2867769720,326606,Sat,12000,0
6051,2020-07-26,0,111,2361319800,271437,Sun,12000,0
6052,2020-07-27,3,116,790015200,98761,Mon,11000,0
6053,2020-07-28,2,129,813352330,102440,Tue,11000,0
6054,2020-07-29,5,114,2067337920,321919,Wed,11000,0
6055,2020-07-30,7,119,1721776800,215462,Thu,11000,0
6056,2020-07-31,4,127,2356102180,273702,Fri,12000,0
6057,2020-08-01,1,108,3829993820,436480,Sat,12000,0
6058,2020-08-02,0,111,3244356980,369037,Sun,12000,0
6059,2020-08-03,11,120,1551017300,192059,Mon,11000,0
6060,2020-08-04,7,122,1546143790,191830,Tue,11000,0
6061,2020-08-05,9,114,3675920820,452463,Wed,11000,0
6062,2020-08-06,5,101,3134828960,384029,Thu,11000,0
6063,2020-08-07,10,115,3738240910,421208,Fri,12000,0
6064,2020-08-08,0,108,6514370970,729498,Sat,12000,0
6065,2020-08-09,0,98,5844188440,654596,Sun,12000,0
6066,2020-08-10,7,100,2183575840,265688,Mon,11000,0
6067,2020-08-11,4,100,2005220610,244876,Tue,11000,0
6068,2020-08-12,5,111,2525916030,312748,Wed,11000,0
6069,2020-08-13,19,114,2267083750,279371,Thu,11000,0
6070,2020-08-14,9,110,3928249702,421265,Fri,12000,0
6071,2020-08-15,1,100,6155114117,657828,Sat,12000,1
6072,2020-08-16,0,99,5580964070,595561,Sun,12000,0
6073,2020-08-17,2,105,3623886450,404734,Mon,11000,1
6074,2020-08-18,7,101,1179801510,144452,Tue,12000,0
6075,2020-08-19,3,106,1058424030,128740,Wed,11000,0
6076,2020-08-20,11,99,914995940,112834,Thu,12000,0
6077,2020-08-21,1,99,958422940,106498,Fri,12000,0
6078,2020-08-22,0,108,1817106200,195928,Sat,12000,0
6079,2020-08-23,2,105,1621531580,174528,Sun,12000,0
6080,2020-08-24,0,90,524840300,63788,Mon,11000,0
6081,2020-08-25,6,98,480049890,58608,Tue,11000,0
6082,2020-08-26,11,96,1235640670,176421,Wed,11000,0
6083,2020-08-27,7,74,986228710,113737,Thu,11000,0
6084,2020-08-28,2,79,1138505850,119775,Fri,12000,0
6085,2020-08-29,0,78,1798985780,190060,Sat,12000,0
6086,2020-08-30,0,81,1496570330,159983,Sun,12000,0
6087,2020-08-31,4,84,653709250,76076,Mon,11000,0
6088,2020-09-01,5,77,553402570,64780,Tue,11000,0
6089,2020-09-02,9,87,601492370,72023,Wed,11000,0
6090,2020-09-03,8,75,584572560,69075,Thu,11000,0
6091,2020-09-04,9,84,757231220,82074,Fri,12000,0
6092,2020-09-05,4,76,1394135500,160869,Sat,12000,0
6093,2020-09-06,3,77,1301387770,141700,Sun,12000,0
6094,2020-09-07,1,80,466110900,54559,Mon,11000,0
6095,2020-09-08,10,83,452512660,53254,Tue,11000,0
6096,2020-09-09,5,79,523926070,62622,Wed,11000,0
6097,2020-09-10,15,83,575026550,68788,Thu,11000,0
6098,2020-09-11,3,76,689040770,74379,Fri,12000,0
6099,2020-09-12,0,78,1347018690,146177,Sat,12000,0
6100,2020-09-13,0,75,1114681170,121534,Sun,12000,0
6101,2020-09-14,2,76,359778020,42684,Mon,11000,0
6102,2020-09-15,4,83,344511410,42644,Tue,11000,0
6103,2020-09-16,7,72,396410400,46746,Wed,11000,0
6104,2020-09-17,10,80,553391710,67224,Thu,11000,0
6105,2020-09-18,6,88,633140230,69147,Fri,12000,0
6106,2020-09-19,0,79,1298474150,142220,Sat,12000,0
6107,2020-09-20,1,74,1100218900,121555,Sun,12000,0
6108,2020-09-21,1,80,327137770,39653,Mon,11000,0
6109,2020-09-22,7,86,323114990,39235,Tue,11000,0
6110,2020-09-23,10,87,507555670,62914,Wed,11000,0
6111,2020-09-24,9,77,668463320,83587,Thu,11000,0
6112,2020-09-25,6,83,746350282,85814,Fri,12000,0
6113,2020-09-26,0,84,1466224530,165883,Sat,12000,0
6114,2020-09-27,0,87,1343561560,152362,Sun,12000,0
6115,2020-09-28,3,78,538686070,66995,Mon,11000,0
6116,2020-09-29,11,93,1994361960,250413,Tue,11000,0
6117,2020-09-30,9,85,3069948600,337737,Wed,11000,1
6118,2020-10-01,0,77,3491003540,372156,Thu,11000,1
6119,2020-10-02,5,84,3858185430,411306,Fri,12000,1
6120,2020-10-03,4,87,3634949690,389451,Sat,12000,1
6121,2020-10-04,4,85,2762598190,299083,Sun,12000,0
6122,2020-10-05,8,82,820004710,89942,Mon,12000,0
6123,2020-10-06,3,73,723940190,78047,Tue,12000,0
6124,2020-10-07,11,79,733840730,86065,Wed,11000,0
6125,2020-10-08,10,87,770936350,89690,Thu,11000,0
6126,2020-10-09,5,90,1769272780,194953,Fri,12000,1
6127,2020-10-10,0,84,1661230670,180855,Sat,12000,0
6128,2020-10-11,0,84,1456869710,157955,Sun,12000,0
6129,2020-10-12,1,76,477899440,54747,Mon,12000,0
6130,2020-10-13,4,86,482907140,54051,Tue,11000,0
6131,2020-10-14,4,80,489019740,57006,Wed,11000,0
6132,2020-10-15,15,90,670397650,79026,Thu,11000,0
6133,2020-10-16,8,100,771627970,83335,Fri,12000,0
6134,2020-10-17,8,98,1585947700,171094,Sat,12000,0
6135,2020-10-18,1,96,1411549770,151008,Sun,12000,0
6136,2020-10-19,9,93,468991630,53927,Mon,11000,0
6137,2020-10-20,4,96,478076480,54988,Tue,11000,0
6138,2020-10-21,15,109,635935490,79009,Wed,11000,0
6139,2020-10-22,14,114,1015629060,129163,Thu,11000,0
6140,2020-10-23,6,122,1085292250,125022,Fri,12000,0
6141,2020-10-24,0,113,2051838560,233525,Sat,12000,0
6142,2020-10-25,1,105,1819655340,206535,Sun,12000,0
6143,2020-10-26,2,92,629305570,75389,Mon,12000,0
6144,2020-10-27,4,108,645263960,77339,Tue,12000,0
6145,2020-10-28,8,123,837738970,130025,Wed,12000,0
6146,2020-10-29,12,107,677092200,80546,Thu,12000,0
6147,2020-10-30,4,115,1253352190,135481,Fri,13000,0
6148,2020-10-31,0,106,2357466290,252890,Sat,13000,0
6149,2020-11-01,3,96,2163575200,228647,Sun,13000,0
6150,2020-11-02,5,89,644307010,72249,Mon,12000,0
6151,2020-11-03,4,112,597438820,67671,Tue,12000,0
6152,2020-11-04,8,104,1080473250,125420,Wed,12000,0
6153,2020-11-05,10,94,975939470,114139,Thu,12000,0
6154,2020-11-06,9,104,1307013330,141729,Fri,13000,0
6155,2020-11-07,4,103,2787987900,296003,Sat,13000,0
6156,2020-11-08,0,104,2554823380,271064,Sun,13000,0
6157,2020-11-09,1,106,708403270,82144,Mon,12000,0
6158,2020-11-10,6,117,683981200,79844,Tue,12000,0
6159,2020-11-11,7,129,828060150,96134,Wed,12000,0
6160,2020-11-12,14,126,920698160,108349,Thu,12000,0
6161,2020-11-13,6,144,1136273770,124869,Fri,13000,0
6162,2020-11-14,0,134,2221066750,238921,Sat,13000,0
6163,2020-11-15,1,130,2000521780,216000,Sun,13000,0
6164,2020-11-16,8,137,619371120,72370,Mon,12000,0
6165,2020-11-17,3,141,595783460,70450,Tue,12000,0
6166,2020-11-18,10,143,779763230,91234,Wed,12000,0
6167,2020-11-19,10,137,716197080,86086,Thu,12000,0
6168,2020-11-20,2,142,918836760,101368,Fri,13000,0
6169,2020-11-21,0,139,1620642520,174380,Sat,13000,0
6170,2020-11-22,0,131,1545902180,166674,Sun,13000,0
6171,2020-11-23,6,153,419692530,50530,Mon,12000,0
6172,2020-11-24,6,149,366227810,44059,Tue,12000,0
6173,2020-11-25,13,128,542988020,83365,Wed,12000,0
6174,2020-11-26,9,138,505965010,60903,Thu,12000,0
6175,2020-11-27,5,137,544922840,61281,Fri,13000,0
6176,2020-11-28,1,145,998576800,110677,Sat,13000,0
6177,2020-11-29,2,143,936572810,105139,Sun,13000,0
6178,2020-11-30,4,133,428019140,53611,Mon,12000,0
6179,2020-12-01,7,130,330428480,40854,Tue,12000,0
6180,2020-12-02,6,112,336901320,40058,Wed,12000,0
6181,2020-12-03,13,124,393317850,48299,Thu,12000,0
6182,2020-12-04,10,122,367282360,42529,Fri,13000,0
6183,2020-12-05,0,111,619865440,68470,Sat,13000,0
6184,2020-12-06,0,110,579692700,64329,Sun,13000,0
6185,2020-12-07,6,106,203959120,24014,Mon,12000,0
6186,2020-12-08,9,104,187216590,21756,Tue,12000,0
6187,2020-12-09,5,107,215338880,24744,Wed,12000,0
6188,2020-12-10,19,97,390888650,48472,Thu,12000,0
6189,2020-12-11,4,101,346236170,40461,Fri,13000,0
6190,2020-12-12,1,100,511567940,56294,Sat,13000,0
6191,2020-12-13,0,110,462317980,50509,Sun,13000,0
6192,2020-12-14,1,92,185976320,21875,Mon,12000,0
6193,2020-12-15,9,109,176508580,20731,Tue,12000,0
6194,2020-12-16,10,107,207065290,25057,Wed,12000,0
6195,2020-12-17,8,103,210709920,25870,Thu,12000,0
6196,2020-12-18,2,104,225976810,25826,Fri,13000,0
6197,2020-12-19,0,110,383850430,42468,Sat,13000,0
6198,2020-12-20,0,110,349997610,38944,Sun,13000,0
6199,2020-12-21,3,99,155644810,18550,Mon,12000,0
6200,2020-12-22,2,101,170477830,20257,Tue,12000,0
6201,2020-12-23,12,109,557416620,65196,Wed,12000,0
6202,2020-12-24,7,89,554635000,65960,Thu,12000,0
6203,2020-12-25,3,98,1285360210,141746,Fri,13000,1
6204,2020-12-26,0,99,787508460,87197,Sat,13000,0
6205,2020-12-27,0,99,701667650,79216,Sun,13000,0
6206,2020-12-28,2,91,287568380,34456,Mon,13000,0
6207,2020-12-29,1,97,307441730,36828,Tue,12000,0
6208,2020-12-30,9,108,379990560,52810,Wed,12000,0
6209,2020-12-31,7,97,531533560,65097,Thu,12000,0
6210,2021-01-01,5,87,534311150,60747,Fri,13000,1
6211,2021-01-02,3,100,439383300,49018,Sat,13000,0
6212,2021-01-03,2,93,359262970,40186,Sun,13000,0
6213,2021-01-04,5,88,121896150,14518,Mon,13000,0
6214,2021-01-05,3,91,133091110,15741,Tue,12000,0
6215,2021-01-06,7,89,142433560,16591,Wed,12000,0
6216,2021-01-07,8,87,127326450,15393,Thu,12000,0
6217,2021-01-08,9,99,136330100,15419,Fri,13000,0
6218,2021-01-09,1,91,317770870,34658,Sat,13000,0
6219,2021-01-10,0,82,284130590,30662,Sun,13000,0
6220,2021-01-11,1,81,91910370,10776,Mon,12000,0
6221,2021-01-12,4,93,99070160,11659,Tue,12000,0
6222,2021-01-13,3,96,114621010,13497,Wed,12000,0
6223,2021-01-14,13,99,167587100,20741,Thu,12000,0
6224,2021-01-15,3,109,163849050,19195,Fri,13000,0
6225,2021-01-16,0,112,319711350,35274,Sat,13000,0
6226,2021-01-17,0,108,296682310,32817,Sun,13000,0
6227,2021-01-18,3,108,99870640,11784,Mon,12000,0
6228,2021-01-19,6,116,114543450,13440,Tue,12000,0
6229,2021-01-20,5,105,623001330,71631,Wed,12000,0
6230,2021-01-21,11,109,482959450,56464,Thu,12000,0
6231,2021-01-22,4,112,548586720,59664,Fri,13000,0
6232,2021-01-23,0,108,1441942090,154888,Sat,13000,0
6233,2021-01-24,0,115,1382820290,148725,Sun,13000,0
6234,2021-01-25,11,99,469638030,52991,Mon,12000,0
6235,2021-01-26,4,106,472968420,53749,Tue,12000,0
6236,2021-01-27,9,107,1180194120,166322,Wed,12000,0
6237,2021-01-28,7,104,745490920,85395,Thu,12000,0
6238,2021-01-29,3,99,835066270,89553,Fri,13000,0
6239,2021-01-30,0,108,1850245300,198648,Sat,13000,0
6240,2021-01-31,0,107,1696682410,185971,Sun,13000,0
6241,2021-02-01,6,100,543347780,60260,Mon,12000,0
6242,2021-02-02,8,112,535351670,59759,Tue,12000,0
6243,2021-02-03,11,109,966125850,107395,Wed,12000,0
6244,2021-02-04,10,96,742329750,82535,Thu,12000,0
6245,2021-02-05,6,99,802819240,84352,Fri,13000,0
6246,2021-02-06,4,105,1712317490,179138,Sat,13000,0
6247,2021-02-07,0,101,1547475020,162214,Sun,13000,0
6248,2021-02-08,8,91,561714640,61927,Mon,12000,0
6249,2021-02-09,2,95,578002950,64470,Tue,12000,0
6250,2021-02-10,17,94,956084170,108568,Wed,12000,0
6251,2021-02-11,4,92,1581974630,167142,Thu,12000,1
6252,2021-02-12,0,88,1619101770,167858,Fri,13000,1
6253,2021-02-13,0,96,1897576460,197651,Sat,13000,1
6254,2021-02-14,0,97,1671791010,174552,Sun,13000,0
6255,2021-02-15,9,92,641950310,70062,Mon,13000,0
6256,2021-02-16,2,96,574102680,62858,Tue,13000,0
6257,2021-02-17,7,92,722363980,80865,Wed,12000,0
6258,2021-02-18,7,96,720749320,81164,Thu,12000,0
6259,2021-02-19,11,103,760596630,80009,Fri,13000,0
6260,2021-02-20,5,109,1509868020,156198,Sat,13000,0
6261,2021-02-21,1,99,1424401640,148410,Sun,13000,0
6262,2021-02-22,2,98,556078860,61468,Mon,12000,0
6263,2021-02-23,3,107,582373890,65159,Tue,12000,0
6264,2021-02-24,15,112,768966010,112130,Wed,12000,0
6265,2021-02-25,6,119,746658810,85570,Thu,12000,0
6266,2021-02-26,3,113,786033830,85210,Fri,13000,0
6267,2021-02-27,1,113,1495157970,158912,Sat,13000,0
6268,2021-02-28,1,111,1733620430,186084,Sun,13000,0
6269,2021-03-01,7,108,1523663300,162608,Mon,12000,1
6270,2021-03-02,10,111,420572620,47070,Tue,12000,0
6271,2021-03-03,5,107,688543980,77666,Wed,12000,0
6272,2021-03-04,11,100,707937710,79700,Thu,13000,0
6273,2021-03-05,4,99,836042010,87069,Fri,13000,0
6274,2021-03-06,2,100,2150590310,222971,Sat,13000,0
6275,2021-03-07,0,100,2047903430,214664,Sun,13000,0
6276,2021-03-08,7,100,533399180,58559,Mon,12000,0
6277,2021-03-09,8,108,501123060,55426,Tue,12000,0
6278,2021-03-10,4,93,531053050,58456,Wed,12000,0
6279,2021-03-11,11,104,637404700,71930,Thu,12000,0
6280,2021-03-12,11,111,759639100,79767,Fri,13000,0
6281,2021-03-13,0,106,1694548750,177135,Sat,13000,0
6282,2021-03-14,0,104,1576049210,165520,Sun,13000,0
6283,2021-03-15,16,108,416876150,46429,Mon,12000,0
6284,2021-03-16,8,99,437307930,48900,Tue,12000,0
6285,2021-03-17,13,109,592903160,68423,Wed,12000,0
6286,2021-03-18,20,104,662079770,74377,Thu,12000,0
6287,2021-03-19,3,108,725632520,73637,Fri,13000,0
6288,2021-03-20,1,105,1725915920,176741,Sat,13000,0
6289,2021-03-21,1,100,1475389870,152603,Sun,13000,0
6290,2021-03-22,12,107,401843120,43209,Mon,12000,0
6291,2021-03-23,2,107,409372360,44215,Tue,12000,0
6292,2021-03-24,15,122,691279460,79648,Wed,12000,0
6293,2021-03-25,10,116,753695370,82619,Thu,12000,0
6294,2021-03-26,4,114,888113070,92743,Fri,13000,0
6295,2021-03-27,3,121,2396148470,252086,Sat,13000,0
6296,2021-03-28,0,109,2126802660,225309,Sun,13000,0
6297,2021-03-29,3,102,568763450,64528,Mon,12000,0
6298,2021-03-30,2,118,537721670,61726,Tue,12000,0
6299,2021-03-31,10,107,740349940,110776,Wed,12000,0
6300,2021-04-01,23,125,558557590,65824,Thu,12000,0
6301,2021-04-02,11,122,653781560,68983,Fri,14000,0
6302,2021-04-03,2,114,1831421650,187487,Sat,14000,0
6303,2021-04-04,2,113,1546172190,160755,Sun,14000,0
6304,2021-04-05,5,112,390661680,43160,Mon,13000,0
6305,2021-04-06,12,123,370909250,40889,Tue,13000,0
6306,2021-04-07,15,122,501479980,56611,Wed,13000,0
6307,2021-04-08,16,109,470679690,52712,Thu,13000,0
6308,2021-04-09,6,108,568165120,60001,Fri,14000,0
6309,2021-04-10,1,112,1162954550,119307,Sat,14000,0
6310,2021-04-11,1,106,1053801460,108861,Sun,14000,0
6311,2021-04-12,1,99,352517880,39056,Mon,13000,0
6312,2021-04-13,7,117,361199390,40305,Tue,13000,0
6313,2021-04-14,6,111,345518430,39199,Wed,13000,0
6314,2021-04-15,12,95,677031820,76248,Thu,13000,0
6315,2021-04-16,6,98,887341220,93299,Fri,14000,0
6316,2021-04-17,1,104,1630941550,167374,Sat,14000,0
6317,2021-04-18,2,101,1342249510,138435,Sun,14000,0
6318,2021-04-19,3,85,410835030,45141,Mon,13000,0
6319,2021-04-20,3,88,418595160,45866,Tue,13000,0
6320,2021-04-21,6,93,486221720,57495,Wed,13000,0
6321,2021-04-22,16,102,458766250,53146,Thu,13000,0
6322,2021-04-23,2,93,577064910,61472,Fri,14000,0
6323,2021-04-24,1,100,1765621560,185489,Sat,14000,0
6324,2021-04-25,2,97,1180391580,123762,Sun,14000,0
6325,2021-04-26,5,98,417260110,45836,Mon,13000,0
6326,2021-04-27,1,108,507022860,56448,Tue,13000,0
6327,2021-04-28,8,114,788002600,121227,Wed,13000,0
6328,2021-04-29,6,108,756428820,89372,Thu,13000,0
6329,2021-04-30,7,119,1070770570,118525,Fri,14000,0
6330,2021-05-01,3,99,1964204360,204635,Sat,14000,0
6331,2021-05-02,1,96,1521278130,159691,Sun,14000,0
6332,2021-05-03,0,92,507423850,57398,Mon,13000,0
6333,2021-05-04,6,106,687967480,77940,Tue,13000,0
6334,2021-05-05,12,112,3025634370,326744,Wed,13000,1
6335,2021-05-06,10,100,541812320,61494,Thu,13000,0
6336,2021-05-07,7,105,642579430,69404,Fri,14000,0
6337,2021-05-08,2,107,1073774850,113036,Sat,14000,0
6338,2021-05-09,0,105,1161965750,122405,Sun,14000,0
6339,2021-05-10,1,106,353401610,40077,Mon,13000,0
6340,2021-05-11,3,110,348794430,39008,Tue,13000,0
6341,2021-05-12,12,117,473344850,53654,Wed,13000,0
6342,2021-05-13,9,106,375940690,42390,Thu,13000,0
6343,2021-05-14,4,111,474866860,50196,Fri,14000,0
6344,2021-05-15,4,114,1264443630,130445,Sat,14000,0
6345,2021-05-16,1,95,1195557390,123740,Sun,14000,0
6346,2021-05-17,7,108,317349950,34953,Mon,13000,0
6347,2021-05-18,0,102,399192980,44010,Tue,13000,0
6348,2021-05-19,13,102,4601983950,482681,Wed,13000,1
6349,2021-05-20,9,108,1150010700,125570,Thu,13000,0
6350,2021-05-21,7,101,1415186450,144091,Fri,14000,0
6351,2021-05-22,4,101,3129866060,316902,Sat,14000,0
6352,2021-05-23,1,101,2829835590,289145,Sun,14000,0
6353,2021-05-24,2,95,808977470,87394,Mon,13000,0
6354,2021-05-25,9,113,741284930,80606,Tue,13000,0
6355,2021-05-26,8,115,998799870,154357,Wed,13000,0
6356,2021-05-27,2,103,950387730,104276,Thu,13000,0
6357,2021-05-28,4,96,1343538280,139648,Fri,14000,0
6358,2021-05-29,5,116,3144669670,320570,Sat,14000,0
6359,2021-05-30,0,102,2764827390,286486,Sun,14000,0
6360,2021-05-31,2,95,862379030,96530,Mon,13000,0
6361,2021-06-01,3,91,697396540,76466,Tue,13000,0
6362,2021-06-02,4,82,706347700,77178,Wed,13000,0
6363,2021-06-03,10,80,1142806770,121954,Thu,13000,0
6364,2021-06-04,1,88,1465630940,148388,Fri,14000,0
6365,2021-06-05,0,83,3438876800,347457,Sat,14000,0
6366,2021-06-06,1,85,3017672250,307184,Sun,14000,1
6367,2021-06-07,1,83,854753960,91282,Mon,13000,0
6368,2021-06-08,1,87,743158760,78851,Tue,13000,0
6369,2021-06-09,7,95,909587970,98863,Wed,14000,0
6370,2021-06-10,15,93,822844960,89855,Thu,13000,0
6371,2021-06-11,4,88,1217876430,124331,Fri,14000,0
6372,2021-06-12,0,87,2688010910,270495,Sat,14000,0
6373,2021-06-13,1,83,2271001810,229702,Sun,14000,0
6374,2021-06-14,14,95,651971680,69265,Mon,13000,0
6375,2021-06-15,5,87,667895680,71352,Tue,13000,0
6376,2021-06-16,13,101,1234371820,137078,Wed,13000,0
6377,2021-06-17,8,90,1186674330,129465,Thu,13000,0
6378,2021-06-18,1,88,1544020700,156161,Fri,14000,0
6379,2021-06-19,0,99,3230639930,326960,Sat,14000,0
6380,2021-06-20,0,98,2815346490,287133,Sun,14000,0
6381,2021-06-21,0,79,952934430,100461,Mon,13000,0
6382,2021-06-22,4,92,937369320,98927,Tue,13000,0
6383,2021-06-23,9,87,1474330880,160234,Wed,13000,0
6384,2021-06-24,13,97,1239618780,133164,Thu,13000,0
6385,2021-06-25,17,97,1546152690,156374,Fri,14000,0
6386,2021-06-26,0,92,3338439630,336730,Sat,14000,0
6387,2021-06-27,1,81,2990545610,303930,Sun,14000,0
6388,2021-06-28,3,84,999626730,106110,Mon,13000,0
6389,2021-06-29,2,86,996710000,107360,Tue,13000,0
6390,2021-06-30,15,93,1243958090,185280,Wed,13000,0
6391,2021-07-01,11,89,1102688770,118656,Thu,13000,0
6392,2021-07-02,4,98,1618491090,164475,Fri,14000,0
6393,2021-07-03,2,97,3082093270,306639,Sat,14000,0
6394,2021-07-04,1,95,2870111780,286630,Sun,14000,0
6395,2021-07-05,2,95,904792500,93561,Mon,13000,0
6396,2021-07-06,1,89,1044978130,109637,Tue,13000,0
6397,2021-07-07,2,94,2540848690,256487,Wed,13000,0
6398,2021-07-08,4,80,2183072490,224746,Thu,13000,0
6399,2021-07-09,8,95,2543077830,249764,Fri,14000,0
6400,2021-07-10,1,86,5370870670,527019,Sat,14000,0
6401,2021-07-11,1,86,4688972150,462065,Sun,14000,0
6402,2021-07-12,11,87,1219068720,125104,Mon,13000,0
6403,2021-07-13,2,81,1087080370,112252,Tue,13000,0
6404,2021-07-14,16,94,2464131450,253765,Wed,13000,0
6405,2021-07-15,16,90,1745016160,178803,Thu,13000,0
6406,2021-07-16,3,81,2127872680,206321,Fri,14000,0
6407,2021-07-17,0,97,4061034780,392986,Sat,14000,0
6408,2021-07-18,1,95,3522155380,341781,Sun,14000,0
6409,2021-07-19,3,80,1169869470,119601,Mon,13000,0
6410,2021-07-20,6,84,1095523630,112831,Tue,13000,0
6411,2021-07-21,18,98,1456759550,157503,Wed,13000,0
6412,2021-07-22,12,100,1318832730,143064,Thu,13000,0
6413,2021-07-23,2,96,1461545590,148543,Fri,14000,0
6414,2021-07-24,0,98,3124898460,311453,Sat,14000,0
6415,2021-07-25,1,94,2851685710,286090,Sun,14000,0
6416,2021-07-26,1,88,1041160910,110319,Mon,13000,0
6417,2021-07-27,6,98,1050098750,112679,Tue,13000,0
6418,2021-07-28,12,90,1791360790,257879,Wed,13000,0
6419,2021-07-29,6,83,1872043660,207094,Thu,13000,0
6420,2021-07-30,0,83,2158560540,221926,Fri,14000,0
6421,2021-07-31,1,88,3773036780,376778,Sat,14000,0
6422,2021-08-01,0,72,4079444090,409792,Sun,14000,0
6423,2021-08-02,0,72,2105914820,225973,Mon,13000,0
6424,2021-08-03,1,76,2023110620,217963,Tue,13000,0
6425,2021-08-04,5,82,2185722610,230747,Wed,13000,0
6426,2021-08-05,7,81,1900212770,203358,Thu,13000,0
6427,2021-08-06,4,85,1878796310,189014,Fri,14000,0
6428,2021-08-07,2,86,3655863610,358920,Sat,14000,0
6429,2021-08-08,0,79,3538724550,347158,Sun,14000,0
6430,2021-08-09,1,78,1283357750,135384,Mon,13000,0
6431,2021-08-10,5,84,1208938290,129620,Tue,13000,0
6432,2021-08-11,5,90,2387487240,259735,Wed,13000,0
6433,2021-08-12,4,94,2085744270,226155,Thu,13000,0
6434,2021-08-13,8,88,2346999730,240010,Fri,14000,0
6435,2021-08-14,2,86,4715951820,472833,Sat,14000,0
6436,2021-08-15,0,83,5078741110,508470,Sun,14000,1
6437,2021-08-16,0,80,4111264690,418933,Mon,13000,1
6438,2021-08-17,6,84,1467430610,156277,Tue,13000,0
6439,2021-08-18,14,97,2157640230,233432,Wed,14000,0
6440,2021-08-19,9,83,1836010630,198185,Thu,14000,0
6441,2021-08-20,4,88,2050465710,210249,Fri,14000,0
6442,2021-08-21,0,90,4766721630,479617,Sat,14000,0
6443,2021-08-22,1,91,4696838810,474275,Sun,14000,0
6444,2021-08-23,0,89,1346122050,142036,Mon,13000,0
6445,2021-08-24,3,79,1271168220,134719,Tue,13000,0
6446,2021-08-25,8,111,1456254210,199410,Wed,13000,0
6447,2021-08-26,14,101,1198413900,129593,Thu,13000,0
6448,2021-08-27,5,108,1424917080,145777,Fri,14000,0
6449,2021-08-28,2,105,3150606330,314366,Sat,14000,0
6450,2021-08-29,0,96,3078928130,308608,Sun,14000,0
6451,2021-08-30,4,95,904263030,97131,Mon,13000,0
6452,2021-08-31,6,98,994087860,112342,Tue,13000,0
6453,2021-09-01,7,93,2103995450,224163,Wed,13000,0
