,연도,한국,한국,한국,한국,한국,외국,외국,외국,외국,외국,전체,전체,전체,전체
,Unnamed: 0_level_1,개봉편수,상영편수,매출액,관객수,점유율,개봉편수,상영편수,매출액,관객수,점유율,개봉편수,상영편수,매출액,관객수
6724,2021-10-29 00:00:00,1,41,79528080,10368,0.086,0,68,1120814930,109594,0.914,1,109,1200343010,119962
6725,2021-10-30 00:00:00,0,47,96730410,10971,0.046,0,73,2374427610,229815,0.954,0,120,2471158020,240786
6726,2021-10-31 00:00:00,0,46,93247040,10602,0.046,0,62,2209769820,217726,0.954,0,108,2303016860,228328
6727,합계,61,1114,7542813690,834886,0.161,80,1895,43284537580,4357253,0.839,141,3009,50827351270,5192139
6728,2021-11-01 00:00:00,1,37,52218690,6362,0.078,1,57,772939000,75149,0.922,2,94,825157690,81511
6729,2021-11-02 00:00:00,0,34,63364790,7807,0.094,4,66,799757230,75526,0.906,4,100,863122020,83333
6730,2021-11-03 00:00:00,0,32,57107010,8006,0.024,3,65,3350077870,329021,0.976,3,97,3407184880,337027
6731,2021-11-04 00:00:00,0,34,55190520,7644,0.034,7,60,2191024210,215502,0.966,7,94,2246214730,223146
6732,2021-11-05 00:00:00,2,32,26850740,3390,0.012,1,53,2951720630,274143,0.988,3,85,2978571370,277533
6733,2021-11-06 00:00:00,0,28,28592710,3521,0.006,0,59,6263464730,589026,0.994,0,87,6292057440,592547
6734,2021-11-07 00:00:00,0,31,27684140,3277,0.006,0,48,5367474480,512705,0.994,0,79,5395158620,515982
6735,2021-11-08 00:00:00,1,36,37322900,5023,0.035,2,49,1398633620,138131,0.965,3,85,1435956520,143154
6736,2021-11-09 00:00:00,2,40,42870570,5817,0.046,0,51,1210480550,119541,0.954,2,91,1253351120,125358
6737,2021-11-10 00:00:00,2,35,373972000,40738,0.225,9,62,1377636530,140005,0.775,11,97,1751608530,180743
6738,2021-11-11 00:00:00,11,45,357899290,38358,0.259,10,77,1104866140,109914,0.741,21,122,1462765430,148272
6739,2021-11-12 00:00:00,6,50,347144250,34679,0.193,3,76,1544706330,144820,0.807,9,126,1891850580,179499
6740,2021-11-13 00:00:00,0,38,589015420,56315,0.145,0,72,3508777750,331169,0.855,0,110,4097793170,387484
6741,2021-11-14 00:00:00,2,38,580328040,55585,0.161,0,74,3019168810,289233,0.839,2,112,3599496850,344818
6742,2021-11-15 00:00:00,8,42,240598930,26713,0.281,2,69,690094800,68504,0.719,10,111,930693730,95217
6743,2021-11-16 00:00:00,3,45,224762770,24294,0.278,5,73,627154630,62954,0.722,8,118,851917400,87248
6744,2021-11-17 00:00:00,4,43,618710910,67310,0.444,8,77,806308010,84195,0.556,12,120,1425018920,151505
6745,2021-11-18 00:00:00,2,46,591619190,64617,0.359,7,80,1086102860,115177,0.641,9,126,1677722050,179794
6746,2021-11-19 00:00:00,2,46,683002710,67262,0.388,1,78,1108943570,106216,0.612,3,124,1791946280,173478
6747,2021-11-20 00:00:00,2,40,1207273870,113481,0.376,0,80,1996591910,188093,0.624,2,120,3203865780,301574
6748,2021-11-21 00:00:00,1,39,1175257220,110661,0.4,0,76,1741569940,165727,0.6,1,115,2916827160,276388
6749,2021-11-22 00:00:00,1,40,557065130,61407,0.552,0,59,498715140,49897,0.448,1,99,1055780270,111304
6750,2021-11-23 00:00:00,2,48,541046220,59572,0.53,2,62,516478950,52726,0.47,4,110,1057525170,112298
6751,2021-11-24 00:00:00,5,47,935904710,120907,0.591,8,77,631121160,83571,0.409,13,124,1567025870,204478
6752,2021-11-25 00:00:00,8,52,890454320,95632,0.625,8,68,542403850,57491,0.375,16,120,1432858170,153123
6753,2021-11-26 00:00:00,1,57,1027629780,101651,0.594,3,64,695961070,69538,0.406,4,121,1723590850,171189
6754,2021-11-27 00:00:00,2,56,1903343730,180723,0.553,0,58,1501361680,146048,0.447,2,114,3404705410,326771
6755,2021-11-28 00:00:00,0,44,1815108230,173376,0.557,0,68,1387074830,137714,0.443,0,112,3202183060,311090
6756,2021-11-29 00:00:00,1,54,700470810,75035,0.664,10,64,354371340,37984,0.336,11,118,1054842150,113019
6757,2021-11-30 00:00:00,3,55,735006789,79169,0.639,4,67,400235230,44763,0.361,7,122,1135242019,123932
6758,합계,72,1264,16486816389,1698332,0.261,98,1989,49445216850,4814483,0.739,170,3253,65932033239,6512815
6759,2021-12-01 00:00:00,3,50,634161360,66867,0.483,7,61,685194010,71473,0.517,10,111,1319355370,138340
6760,2021-12-02 00:00:00,3,52,563157880,59378,0.5,6,70,569815120,59283,0.5,9,122,1132973000,118661
6761,2021-12-03 00:00:00,2,52,670369760,66007,0.533,1,75,605731550,57880,0.467,3,127,1276101310,123887
6762,2021-12-04 00:00:00,1,49,1248457560,116569,0.494,0,65,1265258900,119593,0.506,1,114,2513716460,236162
6763,2021-12-05 00:00:00,1,43,1112282260,105626,0.504,0,65,1091562109,103883,0.496,1,108,2203844369,209509
6764,2021-12-06 00:00:00,0,49,358531370,38973,0.568,2,63,280230970,29634,0.432,2,112,638762340,68607
6765,2021-12-07 00:00:00,3,56,341964190,37251,0.551,0,62,281579150,30380,0.449,3,118,623543340,67631
6766,2021-12-08 00:00:00,3,50,447522470,44170,0.523,2,68,358111530,40359,0.477,5,118,805634000,84529
6767,2021-12-09 00:00:00,4,52,392187630,42822,0.472,10,58,438329360,47903,0.528,14,110,830516990,90725
6768,2021-12-10 00:00:00,9,55,445709210,45070,0.504,5,66,439581590,44344,0.496,14,121,885290800,89414
6769,2021-12-11 00:00:00,1,47,773978460,71760,0.466,4,64,852935579,82375,0.534,5,111,1626914039,154135
6770,2021-12-12 00:00:00,0,43,744849500,68105,0.468,3,62,793243350,77273,0.532,3,105,1538092850,145378
6771,2021-12-13 00:00:00,0,42,278256840,29606,0.565,3,64,212164720,22790,0.435,3,106,490421560,52396
6772,2021-12-14 00:00:00,2,48,272507990,28211,0.478,1,62,301982020,30859,0.522,3,110,574490010,59070
6773,2021-12-15 00:00:00,0,38,100812310,10995,0.017,4,62,6350769140,646474,0.983,4,100,6451581450,657469
6774,2021-12-16 00:00:00,4,37,98244670,10817,0.026,3,67,4015937690,404480,0.974,7,104,4114182360,415297
6775,2021-12-17 00:00:00,3,41,132999170,13561,0.031,2,65,4385220270,425277,0.969,5,106,4518219440,438838
6776,2021-12-18 00:00:00,1,28,139545880,13537,0.02,0,67,6788453530,665503,0.98,1,95,6927999410,679040
6777,2021-12-19 00:00:00,0,26,138194640,13552,0.019,0,59,7120486280,701453,0.981,0,85,7258680920,715005
6778,2021-12-20 00:00:00,0,29,70713520,7359,0.032,1,61,2223937120,224425,0.968,1,90,2294650640,231784
6779,2021-12-21 00:00:00,3,38,88834240,9967,0.046,2,68,2035540510,206103,0.954,5,106,2124374750,216070
6780,2021-12-22 00:00:00,1,32,37340970,4449,0.015,8,75,2780869250,289558,0.985,9,107,2818210220,294007
6781,2021-12-23 00:00:00,4,36,44386930,5389,0.021,2,73,2378078610,247203,0.979,6,109,2422465540,252592
6782,2021-12-24 00:00:00,2,26,36925380,3802,0.01,1,79,3705587720,360132,0.99,3,105,3742513100,363934
6783,2021-12-25 00:00:00,0,27,71059450,7100,0.009,0,81,8240121540,807617,0.991,0,108,8311180990,814717
6784,2021-12-26 00:00:00,0,24,37344710,3906,0.007,0,77,5979200200,588501,0.993,0,101,6016544910,592407
6785,2021-12-27 00:00:00,5,34,69232080,7702,0.038,5,73,1903299390,197598,0.962,10,107,1972531470,205300
6786,2021-12-28 00:00:00,4,34,44983160,5670,0.031,1,81,1705495710,178541,0.969,5,115,1750478870,184211
6787,2021-12-29 00:00:00,4,30,349266030,44663,0.174,6,72,1707737310,212618,0.826,10,102,2057003340,257281
6788,2021-12-30 00:00:00,6,37,316335010,35113,0.151,1,73,1866287910,197758,0.849,7,110,2182622920,232871
6789,2021-12-31 00:00:00,0,28,422675790,44287,0.141,3,71,2662472350,269429,0.859,3,99,3085148140,313716
6790,합계,69,1233,10482830420,1062284,0.125,83,2109,74025214488,7440699,0.875,152,3342,84508044908,8502983
6791,2022-01-01 00:00:00,0,23,440104940,43725,0.1,0,60,4052546890,393987,0.9,0,83,4492651830,437712
6792,2022-01-02 00:00:00,0,23,313693420,31333,0.091,0,55,3214484520,313514,0.909,0,78,3528177940,344847
6793,2022-01-03 00:00:00,2,31,101558740,10913,0.1,0,58,968498820,98638,0.9,2,89,1070057560,109551
6794,2022-01-04 00:00:00,2,28,111558130,12252,0.12,4,63,883384820,90115,0.88,6,91,994942950,102367
6795,2022-01-05 00:00:00,1,29,644935430,70510,0.384,3,56,1066685330,113110,0.616,4,85,1711620760,183620
6796,2022-01-06 00:00:00,2,31,477413990,51237,0.337,8,63,960749080,101018,0.663,10,94,1438163070,152255
6797,2022-01-07 00:00:00,1,24,502658230,50709,0.315,4,54,1117799590,110435,0.685,5,78,1620457820,161144
6798,2022-01-08 00:00:00,1,26,1098325770,108507,0.306,0,53,2506948720,245575,0.694,1,79,3605274490,354082
6799,2022-01-09 00:00:00,1,22,1171606780,116086,0.327,0,49,2417507390,239269,0.673,1,71,3589114170,355355
6800,2022-01-10 00:00:00,0,25,312452600,32924,0.31,1,49,712441360,73414,0.69,1,74,1024893960,106338
6801,2022-01-11 00:00:00,6,35,306234510,32285,0.3,0,52,728332590,75263,0.7,6,87,1034567100,107548
6802,2022-01-12 00:00:00,2,29,602517010,63485,0.399,7,53,889005530,95442,0.601,9,82,1491522540,158927
6803,2022-01-13 00:00:00,4,32,485517570,51184,0.389,4,50,746610090,80384,0.611,8,82,1232127660,131568
6804,2022-01-14 00:00:00,4,25,520557380,52846,0.384,4,56,842611030,84940,0.616,8,81,1363168410,137786
6805,2022-01-15 00:00:00,2,21,1086188760,107455,0.368,4,61,1869289460,184280,0.632,6,82,2955478220,291735
6806,2022-01-16 00:00:00,0,18,1055221200,104023,0.368,0,50,1780404210,178716,0.632,0,68,2835625410,282739
6807,2022-01-17 00:00:00,0,21,302705960,31369,0.361,12,57,501215360,55458,0.639,12,78,803921320,86827
6808,2022-01-18 00:00:00,3,30,354278910,36970,0.362,2,51,581098400,65120,0.638,5,81,935377310,102090
6809,2022-01-19 00:00:00,3,26,352566380,37060,0.352,5,52,612495770,68235,0.648,8,78,965062150,105295
6810,2022-01-20 00:00:00,6,26,284779860,30531,0.311,9,52,601134080,67687,0.689,15,78,885913940,98218
6811,2022-01-21 00:00:00,4,23,299349880,29909,0.297,1,47,658067870,70735,0.703,5,70,957417750,100644
6812,2022-01-22 00:00:00,0,22,655813740,63763,0.296,0,49,1434822370,151324,0.704,0,71,2090636110,215087
6813,2022-01-23 00:00:00,0,19,684698190,67008,0.322,0,50,1330795320,141009,0.678,0,69,2015493510,208017
6814,2022-01-24 00:00:00,3,24,235627000,24341,0.354,4,46,401128610,44507,0.646,7,70,636755610,68848
6815,2022-01-25 00:00:00,2,36,217688610,24651,0.342,8,55,425694800,47434,0.658,10,91,643383410,72085
6816,2022-01-26 00:00:00,3,31,1128040280,145817,0.849,0,51,199635340,25918,0.151,3,82,1327675620,171735
6817,2022-01-27 00:00:00,8,35,888096120,97775,0.794,6,54,212678380,25301,0.206,14,89,1100774500,123076
6818,2022-01-28 00:00:00,2,29,1074767700,109926,0.758,3,57,308824400,35081,0.242,5,86,1383592100,145007
6819,2022-01-29 00:00:00,0,27,2107225490,212680,0.799,0,55,490046800,53400,0.201,0,82,2597272290,266080
6820,2022-01-30 00:00:00,3,29,2247526330,225351,0.795,0,55,533205630,58089,0.205,3,84,2780731960,283440
6821,2022-01-31 00:00:00,0,22,1975238100,198092,0.78,0,57,514406350,55927,0.22,0,79,2489644450,254019
6822,합계,65,822,22038947010,2274717,0.398,89,1670,33562548910,3443325,0.602,154,2492,55601495920,5718042
6823,2022-02-01 00:00:00,0,21,2278409920,225697,0.814,1,51,480946700,51740,0.186,1,72,2759356620,277437
6824,2022-02-02 00:00:00,1,25,2242936130,225417,0.789,1,55,553419740,60153,0.211,2,80,2796355870,285570
6825,2022-02-03 00:00:00,3,31,624767830,68166,0.749,1,60,199253990,22878,0.251,4,91,824021820,91044
6826,2022-02-04 00:00:00,3,27,592948750,61637,0.725,4,59,207322990,23386,0.275,7,86,800271740,85023
6827,2022-02-05 00:00:00,1,26,1230228970,125705,0.745,4,61,388635580,42930,0.255,5,87,1618864550,168635
6828,2022-02-06 00:00:00,0,28,1119104930,115167,0.758,0,59,333091470,36845,0.242,0,87,1452196400,152012
6829,2022-02-07 00:00:00,0,29,313530060,33704,0.707,1,48,124047760,13942,0.293,1,77,437577820,47646
6830,2022-02-08 00:00:00,5,32,297305800,32289,0.683,0,64,137542720,14963,0.317,5,96,434848520,47252
6831,2022-02-09 00:00:00,0,23,225642990,25392,0.303,5,66,537999650,58417,0.697,5,89,763642640,83809
6832,2022-02-10 00:00:00,3,26,284194830,30830,0.41,4,65,413924980,44389,0.59,7,91,698119810,75219
6833,2022-02-11 00:00:00,2,25,268643440,27630,0.399,2,60,426592250,41629,0.601,4,85,695235690,69259
6834,2022-02-12 00:00:00,1,26,562166700,57258,0.396,0,69,909092910,87250,0.604,1,95,1471259610,144508
6835,2022-02-13 00:00:00,0,22,557444980,57552,0.428,0,62,798668920,77058,0.572,0,84,1356113900,134610
6836,2022-02-14 00:00:00,1,27,186694040,20003,0.407,6,55,290352910,29192,0.593,7,82,477046950,49195
6837,2022-02-15 00:00:00,5,25,162168590,17644,0.374,1,60,298455900,29522,0.626,6,85,460624490,47166
6838,2022-02-16 00:00:00,2,21,103581440,14267,0.14,7,58,804130850,87297,0.86,9,79,907712290,101564
6839,2022-02-17 00:00:00,2,33,132788460,19092,0.145,6,66,1043829350,112170,0.855,8,99,1176617810,131262
6840,2022-02-18 00:00:00,3,32,108201510,16678,0.159,5,69,875833890,88543,0.842,8,101,984035400,105221
6841,2022-02-19 00:00:00,1,24,196772320,28774,0.141,0,64,1758162370,174839,0.859,1,88,1954934690,203613
6842,2022-02-20 00:00:00,1,26,207074770,30003,0.153,0,61,1648891840,165600,0.847,1,87,1855966610,195603
6843,2022-02-21 00:00:00,1,26,74002910,11643,0.166,3,51,552000400,58619,0.834,4,77,626003310,70262
6844,2022-02-22 00:00:00,4,28,87740820,13292,0.194,2,61,518898760,55137,0.806,6,89,606639580,68429
6845,2022-02-23 00:00:00,2,24,142658390,21112,0.192,9,71,717934320,88741,0.808,11,95,860592710,109853
6846,2022-02-24 00:00:00,6,34,140596980,19266,0.216,8,60,625854990,69865,0.784,14,94,766451970,89131
6847,2022-02-25 00:00:00,0,24,116326060,15210,0.205,0,63,583236910,59023,0.795,0,87,699562970,74233
6848,2022-02-26 00:00:00,0,23,198306580,24744,0.176,0,71,1169265460,115699,0.824,0,94,1367572040,140443
6849,2022-02-27 00:00:00,0,24,185860720,24552,0.178,0,64,1125455130,113293,0.822,0,88,1311315850,137845
6850,2022-02-28 00:00:00,0,21,104277310,14739,0.17,0,56,681132190,71840,0.83,0,77,785409500,86579
6851,합계,47,733,12744376230,1377463,0.421,70,1709,18203974930,1894960,0.579,117,2442,30948351160,3272423
6852,2022-03-01 00:00:00,1,22,80676570,11317,0.043,4,62,2547188680,253692,0.957,5,84,2627865250,265009
6853,2022-03-02 00:00:00,1,22,65346120,8924,0.136,0,59,551445350,56666,0.864,1,81,616791470,65590
6854,2022-03-03 00:00:00,4,25,51032510,7040,0.128,10,67,466259010,48001,0.872,14,92,517291520,55041
6855,2022-03-04 00:00:00,1,21,36970040,5017,0.08,0,60,606481300,57983,0.92,1,81,643451340,63000
6856,2022-03-05 00:00:00,0,19,53566640,6515,0.04,0,60,1631557660,156939,0.96,0,79,1685124300,163454
6857,2022-03-06 00:00:00,0,19,56844140,7191,0.053,0,56,1318501460,128114,0.947,0,75,1375345600,135305
6858,2022-03-07 00:00:00,1,25,33698270,5004,0.127,0,46,337068420,34266,0.873,1,71,370766690,39270
6859,2022-03-08 00:00:00,4,25,24935170,3081,0.074,10,70,377299990,38471,0.926,14,95,402235160,41552
6860,2022-03-09 00:00:00,7,25,731523330,77338,0.347,4,64,1427503770,145776,0.653,11,89,2159027100,223114
6861,2022-03-10 00:00:00,4,25,172736810,19413,0.403,6,57,275160380,28747,0.597,10,82,447897190,48160
6862,2022-03-11 00:00:00,0,22,218958550,22790,0.385,4,59,371957030,36362,0.615,4,81,590915580,59152
6863,2022-03-12 00:00:00,0,20,565968430,57804,0.407,1,58,868588776,84294,0.593,1,78,1434557206,142098
6864,2022-03-13 00:00:00,0,23,622591480,64087,0.45,0,61,797073600,78224,0.55,0,84,1419665080,142311
6865,2022-03-14 00:00:00,1,24,148128380,16099,0.422,4,55,215595930,22042,0.578,5,79,363724310,38141
6866,2022-03-15 00:00:00,1,25,137603260,16270,0.438,7,66,200557650,20904,0.562,8,91,338160910,37174
6867,2022-03-16 00:00:00,0,27,103059460,11992,0.187,8,59,480117280,52172,0.813,8,86,583176740,64164
6868,2022-03-17 00:00:00,5,25,101801150,11213,0.227,13,64,349773990,38218,0.773,18,89,451575140,49431
6869,2022-03-18 00:00:00,6,29,146413200,15439,0.251,0,57,458434690,46171,0.749,6,86,604847890,61610
6870,2022-03-19 00:00:00,0,23,438073530,45490,0.29,0,65,1130591780,111359,0.71,0,88,1568665310,156849
6871,2022-03-20 00:00:00,0,21,362672560,38015,0.302,0,61,882531290,88059,0.698,0,82,1245203850,126074
6872,2022-03-21 00:00:00,2,23,82567910,9234,0.292,1,52,213333210,22426,0.708,3,75,295901120,31660
6873,2022-03-22 00:00:00,0,25,89253310,10398,0.294,5,62,231017460,24999,0.706,5,87,320270770,35397
6874,2022-03-23 00:00:00,2,26,382086910,42866,0.678,8,68,181650220,20382,0.322,10,94,563737130,63248
6875,2022-03-24 00:00:00,5,35,294355350,33069,0.474,8,77,319266370,36757,0.526,13,112,613621720,69826
6876,2022-03-25 00:00:00,2,27,367505400,37705,0.614,4,74,232796520,23722,0.386,6,101,600301920,61427
6877,2022-03-26 00:00:00,0,23,934242280,94730,0.589,0,79,645491190,66159,0.411,0,102,1579733470,160889
6878,2022-03-27 00:00:00,0,21,825065240,83530,0.639,0,67,465551790,47283,0.361,0,88,1290617030,130813
6879,2022-03-28 00:00:00,1,24,227965060,24499,0.597,0,64,146561260,16517,0.403,1,88,374526320,41016
6880,2022-03-29 00:00:00,1,28,205587490,22776,0.574,0,66,145329940,16899,0.426,1,94,350917430,39675
6881,2022-03-30 00:00:00,2,25,162220520,21114,0.186,6,69,744040360,92510,0.814,8,94,906260880,113624
6882,2022-03-31 00:00:00,6,26,143948190,16287,0.215,2,62,527208070,59329,0.785,8,88,671156260,75616
6883,합계,57,750,7867397260,846247,0.302,105,1946,19145934426,1953443,0.698,162,2696,27013331686,2799690
6884,2022-04-01 00:00:00,2,24,154885970,16596,0.226,11,71,565302180,56992,0.774,13,95,720188150,73588
6885,2022-04-02 00:00:00,2,20,325368060,33633,0.215,0,68,1234268000,122549,0.785,2,88,1559636060,156182
6886,2022-04-03 00:00:00,0,18,319320650,33135,0.254,0,64,972946190,97375,0.746,0,82,1292266840,130510
6887,2022-04-04 00:00:00,1,26,122256320,14489,0.354,0,62,252154570,26396,0.646,1,88,374410890,40885
6888,2022-04-05 00:00:00,0,26,95806300,10579,0.294,1,60,240460030,25358,0.706,1,86,336266330,35937
6889,2022-04-06 00:00:00,2,23,116295130,13365,0.203,5,63,481071800,52316,0.797,7,86,597366930,65681
6890,2022-04-07 00:00:00,15,39,113421070,13120,0.255,7,70,352358090,38428,0.745,22,109,465779160,51548
6891,2022-04-08 00:00:00,3,30,147858960,16120,0.26,2,69,449526950,45986,0.74,5,99,597385910,62106
6892,2022-04-09 00:00:00,0,25,259562150,27489,0.182,4,77,1212098260,123154,0.818,4,102,1471660410,150643
6893,2022-04-10 00:00:00,0,23,248800730,26151,0.197,4,75,1033804420,106283,0.803,4,98,1282605150,132434
6894,2022-04-11 00:00:00,0,32,124990760,15022,0.387,1,60,222506190,23812,0.613,1,92,347496950,38834
6895,2022-04-12 00:00:00,3,34,122087950,13615,0.377,1,69,212125150,22471,0.623,4,103,334213100,36086
6896,2022-04-13 00:00:00,3,36,100267320,12150,0.106,4,70,1015603640,102666,0.894,7,106,1115870960,114816
6897,2022-04-14 00:00:00,9,34,70585420,8128,0.105,8,78,690957420,69432,0.895,17,112,761542840,77560
6898,2022-04-15 00:00:00,1,27,53064470,5734,0.064,1,71,886483110,83965,0.936,2,98,939547580,89699
6899,2022-04-16 00:00:00,3,25,96149710,9886,0.046,3,78,2136548830,206396,0.954,6,103,2232698540,216282
6900,2022-04-17 00:00:00,1,26,91424230,9501,0.053,0,69,1735185480,169923,0.947,1,95,1826609710,179424
6901,2022-04-18 00:00:00,0,32,89028260,11098,0.21,0,57,416881180,41675,0.79,0,89,505909440,52773
6902,2022-04-19 00:00:00,0,37,58209610,6401,0.149,0,68,360349130,36603,0.851,0,105,418558740,43004
6903,2022-04-20 00:00:00,2,37,314631120,29463,0.356,3,76,496190980,53408,0.644,5,113,810822100,82871
6904,2022-04-21 00:00:00,9,34,201615870,19794,0.288,5,57,456234760,48822,0.712,14,91,657850630,68616
6905,2022-04-22 00:00:00,9,43,330206470,32087,0.374,0,60,560331890,53820,0.626,9,103,890538360,85907
6906,2022-04-23 00:00:00,0,29,699907310,62329,0.31,0,70,1447434460,138926,0.69,0,99,2147341770,201255
6907,2022-04-24 00:00:00,0,27,614598800,55727,0.328,0,58,1177551600,114393,0.672,0,85,1792150400,170120
6908,2022-04-25 00:00:00,1,35,266337700,28186,0.437,0,59,350541760,36309,0.563,1,94,616879460,64495
6909,2022-04-26 00:00:00,0,38,294767090,29662,0.428,0,58,386420850,39647,0.572,0,96,681187940,69309
6910,2022-04-27 00:00:00,5,37,453368800,83472,0.539,7,71,370774500,71423,0.461,12,108,824143300,154895
6911,2022-04-28 00:00:00,5,37,470229120,49726,0.546,8,75,379885210,41309,0.454,13,112,850114330,91035
6912,2022-04-29 00:00:00,2,32,775220320,72525,0.556,3,72,573207260,57918,0.444,5,104,1348427580,130443
6913,2022-04-30 00:00:00,1,29,1247033040,117747,0.465,0,81,1374375960,135459,0.535,1,110,2621409000,253206
6914,합계,79,915,8377298710,876930,0.281,78,2036,22043579850,2243214,0.719,157,2951,30420878560,3120144
6915,2022-05-01 00:00:00,1,26,1105589300,102771,0.498,8,70,1071212600,103750,0.502,9,96,2176801900,206521
6916,2022-05-02 00:00:00,1,28,379528760,37222,0.616,1,52,227044950,23165,0.384,2,80,606573710,60387
6917,2022-05-03 00:00:00,1,34,422330120,43345,0.583,1,65,291727810,31049,0.417,2,99,714057930,74394
6918,2022-05-04 00:00:00,3,31,161584450,17970,0.024,12,63,7641988920,744958,0.976,15,94,7803573370,762928
6919,2022-05-05 00:00:00,5,27,308800520,30238,0.023,2,54,13330778400,1278868,0.977,7,81,13639578920,1309106
6920,2022-05-06 00:00:00,8,34,233106620,23923,0.034,6,61,7072833580,680376,0.966,14,95,7305940200,704299
6921,2022-05-07 00:00:00,2,27,238701310,23160,0.031,4,58,7769552530,720266,0.969,6,85,8008253840,743426
6922,2022-05-08 00:00:00,0,23,197064640,19078,0.034,0,61,5773387290,539259,0.966,0,84,5970451930,558337
6923,2022-05-09 00:00:00,1,33,105648570,11421,0.057,0,47,2000610370,190225,0.943,1,80,2106258940,201646
6924,2022-05-10 00:00:00,3,39,111121410,12260,0.074,12,62,1616804100,152999,0.926,15,101,1727925510,165259
6925,2022-05-11 00:00:00,1,29,193038670,21007,0.115,3,55,1655576510,161273,0.885,4,84,1848615180,182280
6926,2022-05-12 00:00:00,6,33,121468600,13590,0.095,9,57,1341914130,129068,0.905,15,90,1463382730,142658
6927,2022-05-13 00:00:00,1,25,122113320,12778,0.061,2,58,2118488860,195850,0.939,3,83,2240602180,208628
6928,2022-05-14 00:00:00,0,32,971895540,90359,0.174,0,60,4630479080,427802,0.826,0,92,5602374620,518161
6929,2022-05-15 00:00:00,1,31,1224084660,113422,0.245,0,55,3743120490,350480,0.756,1,86,4967205150,463902
6930,2022-05-16 00:00:00,2,34,60491370,6539,0.065,2,51,985611090,93327,0.935,4,85,1046102460,99866
6931,2022-05-17 00:00:00,1,35,81643400,10127,0.107,1,56,876779200,84451,0.893,2,91,958422600,94578
6932,2022-05-18 00:00:00,3,37,4760122160,477040,0.902,2,55,502942610,51840,0.098,5,92,5263064770,528880
6933,2022-05-19 00:00:00,5,41,3759091270,375393,0.882,6,53,486981060,50357,0.118,11,94,4246072330,425750
6934,2022-05-20 00:00:00,6,35,5606635950,532734,0.873,5,55,792987320,77826,0.127,11,90,6399623270,610560
6935,2022-05-21 00:00:00,0,31,11114900620,1044369,0.856,4,64,1813805090,176213,0.144,4,95,12928705710,1220582
6936,2022-05-22 00:00:00,0,24,10381889300,981422,0.868,0,59,1510354210,148753,0.132,0,83,11892243510,1130175
6937,2022-05-23 00:00:00,2,34,3455544840,343589,0.908,5,57,343788860,34978,0.092,7,91,3799333700,378567
6938,2022-05-24 00:00:00,1,31,2936771130,291758,0.9,2,57,314183860,32473,0.1,3,88,3250954990,324231
6939,2022-05-25 00:00:00,7,30,3110830980,375751,0.905,2,53,326204380,39433,0.095,9,83,3437035360,415184
6940,2022-05-26 00:00:00,8,44,2728079080,275881,0.903,4,58,295921040,29561,0.097,12,102,3024000120,305442
6941,2022-05-27 00:00:00,3,38,4165017200,396872,0.907,2,56,420059710,40870,0.093,5,94,4585076910,437742
6942,2022-05-28 00:00:00,1,37,8678165450,816648,0.896,0,60,1018118090,95240,0.104,1,97,9696283540,911888
6943,2022-05-29 00:00:00,0,32,7515628970,719488,0.897,0,47,848200500,82758,0.103,0,79,8363829470,802246
6944,2022-05-30 00:00:00,2,33,2195116600,221389,0.909,4,43,226994630,22090,0.091,6,76,2422111230,243479
6945,2022-05-31 00:00:00,1,33,2893516300,293542,0.891,0,50,367896780,36015,0.109,1,83,3261413080,329557
6946,합계,76,1001,79339521110,7735086,0.531,99,1752,71416348050,6825573,0.469,175,2753,150755869160,14560659
6947,2022-06-01 00:00:00,2,22,5152698740,509237,0.349,6,47,9529142390,948114,0.651,8,69,14681841130,1457351
6948,2022-06-02 00:00:00,6,40,1674704330,174267,0.587,7,51,1215588650,122838,0.413,13,91,2890292980,297105
6949,2022-06-03 00:00:00,7,35,2433330380,239601,0.58,1,48,1788349460,173154,0.42,8,83,4221679840,412755
6950,2022-06-04 00:00:00,1,28,5145104280,488726,0.517,0,44,4731244700,457379,0.483,1,72,9876348980,946105
6951,2022-06-05 00:00:00,0,27,5978479920,570029,0.529,0,45,5210636610,506733,0.471,0,72,11189116530,1076762
6952,2022-06-06 00:00:00,3,31,4860452810,469891,0.511,0,42,4493725160,449454,0.489,3,73,9354177970,919345
6953,2022-06-07 00:00:00,0,32,1454545460,150587,0.683,1,38,690981880,69999,0.317,1,70,2145527340,220586
6954,2022-06-08 00:00:00,3,29,2568883810,266679,0.85,1,44,456529760,47234,0.15,4,73,3025413570,313913
6955,2022-06-09 00:00:00,8,38,2157410500,226794,0.833,5,49,441283990,45377,0.167,13,87,2598694490,272171
6956,2022-06-10 00:00:00,4,29,2706003100,265650,0.811,2,43,624286880,61726,0.189,6,72,3330289980,327376
6957,2022-06-11 00:00:00,0,17,6009939610,569947,0.723,0,50,2261154200,217886,0.277,0,67,8271093810,787833
6958,2022-06-12 00:00:00,0,19,5420611400,517605,0.737,0,43,1900258720,185175,0.263,0,62,7320870120,702780
6959,2022-06-13 00:00:00,1,28,1815146760,184999,0.851,0,35,322182190,32435,0.149,1,63,2137328950,217434
6960,2022-06-14 00:00:00,1,25,1623930790,165966,0.848,0,40,302336090,29680,0.152,1,65,1926266880,195646
6961,2022-06-15 00:00:00,8,33,3893931620,394729,0.893,16,61,457277170,47380,0.107,24,94,4351208790,442109
